	GSM495209	GSM495212	GSM495215
1387151_at	6.592310449	7.064076746	7.214814177
1387152_at	9.913148409	7.798108688	7.965240237
1387153_at	5.044958699	5.901721484	4.824789709
1387154_at	6.762044818	8.998259794	8.556832374
1387155_at	3.463051118	7.517746887	3.238167964
1387156_at	9.549441121	3.652504478	3.650200321
1387157_at	4.134640915	4.704468312	3.947550387
1387158_at	2.971828285	3.005352421	2.822738911
1387159_at	5.239918592	5.084870605	11.67372609
1387160_at	5.005630422	5.047287556	6.752462691
1387161_at	3.763542495	6.148046269	3.374397299
1387162_at	4.919121968	3.823903908	4.750260901
1387163_at	5.419834208	5.18870491	4.420315609
1387164_at	3.394705221	3.266095506	3.486386298
1387165_at	6.754156954	4.908039449	5.231677235
1387166_at	5.334077048	5.109786775	4.401130918
1387167_at	3.045348195	3.203221499	2.955104025
1387168_at	4.263948382	3.333133324	5.93989255
1387169_at	6.362961535	7.037556389	7.506900262
1387170_at	7.071135596	7.025980539	6.976816045
1387171_at	3.749954161	10.55581451	2.854010315
1387172_a_at	5.578264268	6.996796845	8.312957833
1387173_at	4.215905804	3.422046573	5.172062405
1387174_a_at	4.040910441	3.349689429	4.16785588
1387175_a_at	7.192076037	7.640073068	7.646405553
1387176_at	6.754565206	6.186718256	8.113503316
1387177_at	5.402340304	5.339128802	5.458418499
1387178_a_at	10.30234862	7.363420815	4.712475133
1387179_at	3.148523644	6.581231442	3.414239226
1387180_at	3.599094208	3.0627263	4.364624559
1387181_at	3.46910852	2.659358866	2.977204151
1387182_at	3.970243881	9.515422124	4.473556924
1387183_at	8.73908928	6.239506916	6.842222414
1387184_at	6.897624491	5.942947076	7.853631977
1387185_at	7.277721019	7.81710445	6.895235476
1387186_at	9.725156333	8.232753201	9.311282246
1387187_a_at	8.540534363	4.791470936	7.214674464
1387188_at	9.69422646	3.966562427	4.257241347
1387189_at	3.494033853	4.45818282	5.348368735
1387190_at	7.796495405	7.627841022	8.269107428
1387191_at	2.943071036	2.685745041	2.699237257
1387192_at	5.688430814	5.365477935	4.706516006
1387193_a_at	3.534149433	3.136548749	3.02020029
1387194_at	6.465285438	8.663635261	6.49074075
1387195_at	6.306779513	6.70793778	8.64364811
1387196_at	6.457043059	10.29127622	7.360022563
1387197_at	4.709372712	6.06353593	6.971500727
1387198_at	5.468971192	5.965419486	6.900089836
1387199_a_at	6.121397853	10.42680956	5.751012921
1387200_at	3.450724462	9.534078349	3.269895223
1387201_at	7.345791119	7.20651053	7.777208876
1387202_at	7.343092412	4.732473513	10.89188397
1387203_at	10.286326	5.418621444	6.95312534
1387204_at	6.297505966	9.764610747	4.857207804
1387205_at	6.794782618	7.164881934	8.495148551
1387206_at	6.248945076	9.435352362	9.329091971
1387207_at	3.907850341	3.269783121	5.111252041
1387208_at	5.230989912	6.226272378	5.038668612
1387209_at	9.13738075	3.758798378	4.658293879
1387210_at	5.373767032	7.310136051	5.441219031
1387211_at	4.335722128	4.333849415	4.117047727
1387212_at	4.519677311	3.319313188	3.423258956
1387213_at	5.667313894	5.431784959	4.808071483
1387214_at	9.799747144	4.186291125	5.005370633
1387215_at	10.85656591	5.421420232	4.38751695
1387216_at	3.87634164	3.191578944	3.354247012
1387217_a_at	4.101484734	3.781598731	3.947889287
1387218_at	5.61516179	4.934201594	5.060074794
1387219_at	4.580100083	4.220483859	6.754034424
1387220_at	3.512292709	2.557271681	3.525405116
1387221_at	9.550017335	5.257850434	7.088947084
1387222_at	7.764687704	8.283128959	8.032144524
1387223_at	10.83171252	5.792953323	2.772374897
1387224_at	3.295455776	9.137041575	3.521939339
1387225_at	7.950590452	8.040582358	7.185758661
1387226_at	4.50265817	9.824782574	3.826145442
1387227_at	7.432580848	8.481885805	10.01988771
1387228_at	11.13194233	2.886087263	2.682652377
1387229_at	5.130557257	6.430767194	5.251161788
1387230_at	4.43540163	4.350431196	4.184542534
1387231_at	3.675788743	3.940895006	3.468412094
1387232_at	5.00073909	6.106665275	9.733441202
1387233_at	7.904819905	5.317527812	4.621159229
1387234_at	12.32391065	4.606939505	5.811858318
1387235_at	5.025260067	9.426853412	5.530894788
1387236_at	6.223979014	7.178623858	6.948919608
1387237_at	5.799254684	5.980513272	5.636099235
1387238_at	4.436941117	3.856152839	3.62387024
1387239_a_at	3.800713605	3.156035893	4.386323812
1387240_at	11.71181998	3.54392974	2.82340384
1387241_at	4.379565158	7.744977121	4.526432862
1387242_at	7.284626421	6.024001221	7.320815244
1387243_at	12.30372097	4.859705071	3.577213033
1387244_at	8.752187646	8.066667284	8.057958205
1387245_at	4.194018949	3.199919423	3.450859589
1387246_at	3.282821033	2.726979441	2.806459825
1387247_at	3.949960207	5.85412508	4.543816273
1387248_at	4.607572228	4.398777697	4.402544345
1387249_at	3.986830698	3.191436377	4.263072113
1387250_at	4.729240865	4.17827758	4.51197742
1387251_at	3.324591374	2.985140533	2.98534062
1387252_at	8.555468516	6.889115518	5.776017863
1387253_at	4.334448553	3.93149659	3.548143011
1387254_at	3.680288697	3.416111206	3.444444648
1387255_at	4.993301031	3.806703075	4.085809563
1387256_at	6.898173636	7.190085038	6.57438371
1387257_at	3.995762365	3.856060426	3.766719051
1387258_a_at	8.075656521	9.95376608	8.630044035
1387259_at	8.97898803	7.730109994	4.276431991
1387260_at	5.356835956	6.179577737	9.795935621
1387261_at	6.755370517	10.0363397	7.667940347
1387262_at	9.060866499	9.506373581	9.489780246
1387263_at	8.017532475	4.003328883	3.52955631
1387264_at	4.995603407	4.221553245	7.096474699
1387265_at	4.137553967	7.455800171	5.006763817
1387266_at	6.220687369	6.793477747	7.214579308
1387267_at	7.683452578	4.922956281	4.338162709
1387268_at	6.687584841	6.049683565	6.131946875
1387269_s_at	3.508242555	3.342398081	5.394855416
1387270_at	9.748874777	4.424084981	7.954138221
1387271_at	11.59204052	8.952328888	8.629094502
1387272_at	8.856097712	8.639140339	8.506621842
1387273_at	3.93250522	3.287950663	3.612064195
1387274_at	3.971661793	4.690043138	3.336319789
1387275_at	3.560468071	3.947983121	2.997940296
1387276_at	4.439205388	9.009179225	6.890863517
1387277_at	5.130377806	4.504720758	6.4292417
1387278_at	4.970322123	3.647531987	3.750610435
1387279_at	9.625842632	5.922968797	10.54557608
1387280_a_at	5.965089159	6.460740392	5.584551308
1387281_a_at	4.753311105	7.136741612	4.014746899
1387282_at	7.745279072	5.139582864	5.724088569
1387283_at	5.754864564	5.252989162	7.227433987
1387284_at	10.75126651	3.348497007	3.265903955
1387285_at	4.294011874	6.558604056	2.772374897
1387286_at	3.848622367	9.117860438	3.477005755
1387287_a_at	4.100647266	3.375351012	3.947550387
1387288_at	4.392369131	10.65949937	3.246268644
1387289_at	5.895796804	7.862722526	4.173720835
1387290_at	5.273436212	4.253328126	4.244001522
1387291_at	13.23129022	11.35351545	3.961852949
1387292_s_at	4.386346294	3.63451727	3.49989951
1387293_at	3.650191399	3.296471477	3.398192634
1387294_at	8.936871149	8.519921707	9.021061811
1387295_at	8.585648484	5.854255582	5.883413044
1387296_at	9.153485308	5.199840726	6.550506362
1387297_at	8.762402021	4.279459834	5.313776896
1387298_at	4.813764556	3.880294307	3.737117911
1387299_at	8.070619885	8.349104339	7.722554836
1387300_at	7.167159351	6.582476271	7.360318581
1387301_at	4.326137515	4.059295455	5.016559379
1387302_at	4.021285571	4.609556342	3.487886055
1387303_at	4.777380224	4.684321376	4.384810277
1387304_at	3.08065175	3.074909298	3.143431109
1387305_s_at	3.21847757	4.923249958	3.067193629
1387306_a_at	4.397912809	7.906801559	6.756396119
1387307_at	11.31309892	4.068735141	3.064245302
1387308_at	3.6500927	3.073068904	3.033737598
1387309_a_at	3.64959864	5.315896623	3.10869614
1387310_at	2.957603609	3.510855845	5.272708432
1387311_at	5.43585119	4.81537045	4.192299224
1387312_a_at	8.247960184	4.866100262	4.898522513
1387313_at	4.505111305	4.504720758	4.540095211
1387314_at	11.74773138	2.924897715	2.707215269
1387315_at	5.740839197	4.840205936	12.11010601
1387316_at	5.581324251	4.002823418	8.218594838
1387317_at	6.056202032	7.551692914	5.070398563
1387318_at	5.574294543	8.971071263	5.371890014
1387319_at	4.990320843	3.941769877	9.505800008
1387320_a_at	5.382233091	6.080798073	4.746137223
1387321_at	3.015810844	2.834981604	5.504845487
1387322_at	6.381854254	7.217468374	5.966029644
1387323_at	11.50049721	3.933876185	5.6783359
1387324_at	3.385094255	3.123636842	3.136944049
1387325_at	12.09984505	4.767557925	4.035279558
1387326_at	3.700412647	2.586994124	2.850732006
1387327_at	3.34131715	5.891037785	3.322536219
1387328_at	3.948199327	3.529030687	3.966658794
1387329_at	3.864119641	3.710550767	4.477347027
1387330_at	3.836400549	3.875511953	3.337529725
1387331_at	4.286681087	4.202246379	3.892866441
1387332_at	3.588868678	3.08143954	3.075250772
1387333_at	3.23157873	2.987658637	3.289128732
1387334_at	5.189932842	4.216411914	5.327772613
1387335_s_at	3.526378961	3.191578944	3.044169181
1387336_at	8.849249854	4.513746203	3.435150857
1387337_at	6.186369712	6.368448781	5.567497287
1387338_s_at	3.085588457	2.664142393	3.010631815
1387339_at	7.643104942	3.986620914	5.79056683
1387340_at	9.917465139	11.18885306	9.472661323
1387341_a_at	4.575294891	13.37189392	4.308249858
1387342_at	10.4169816	9.010737386	10.90255128
1387343_at	6.382057801	5.587632422	8.284095613
1387344_at	12.01102831	9.116464843	9.387319405
1387345_at	9.239287795	7.037666707	8.873753402
1387346_at	8.504330035	7.529717903	10.96836088
1387347_at	5.957725328	5.271627648	5.438338713
1387348_at	5.657921057	5.99238939	7.938576834
1387349_at	3.423900305	5.432749031	3.078973285
1387350_at	5.430037462	5.122952134	5.066838919
1387351_at	6.658687553	5.325410369	10.02675566
1387352_at	4.055182514	2.968286439	3.06959845
1387353_at	6.88628882	5.519847076	6.080151564
1387354_at	8.432294525	6.399796444	8.793204949
1387355_at	4.600825026	4.859705071	3.87375863
1387356_at	5.987292853	6.548879605	4.894591449
1387357_at	7.299558961	5.595990147	7.027912685
1387358_at	9.867850251	9.488625333	9.64122954
1387359_at	3.934843737	7.325589673	4.182578018
1387360_at	5.03679321	8.042011386	4.032547013
1387361_s_at	10.71194505	11.07144905	9.591813998
1387362_at	3.404208899	3.16802724	3.024829984
1387363_at	4.506287976	6.522589923	3.708788597
1387364_at	3.57208284	5.748614533	3.415415287
1387365_at	9.216634974	4.045571041	7.518694592
1387366_at	5.062291289	5.457523591	5.578197275
1387367_at	6.802069214	8.462068837	7.953136053
1387368_at	5.244300738	6.157340568	5.166796643
1387369_at	6.564830292	6.865399287	7.014453518
1387370_at	5.136469741	6.912728397	6.170740508
1387371_at	5.933637956	5.42577567	6.048065076
1387372_at	9.817291572	5.769802643	3.24254454
1387373_at	6.014750738	6.685693201	4.048349977
1387374_at	5.185100577	5.638649895	6.534393585
1387375_at	10.41256549	5.623129624	4.937466152
1387376_at	10.42130627	6.055954187	6.735880998
1387377_a_at	5.688044902	8.357020392	4.506240471
1387378_at	4.753311105	4.216404994	7.622639574
1387379_at	6.109448144	7.269296851	6.983399143
1387380_at	3.427395253	8.302457509	4.205632638
1387381_at	3.561197083	3.184028965	3.059329157
1387382_at	4.895820991	6.562950056	3.928308309
1387383_at	3.33168686	9.906980683	3.590262279
1387384_at	5.115500445	5.161839639	5.515756046
1387385_at	3.333874976	8.640740174	4.990676865
1387386_at	4.283132341	3.973138129	5.112696167
1387387_at	5.282689607	9.243871736	4.580343972
1387388_at	9.145094002	8.232940658	7.792929515
1387389_at	4.985246475	5.363053965	5.22975708
1387390_at	4.90065499	4.143071003	7.735689325
1387391_at	4.487446274	3.3930221	4.619941004
1387392_at	6.092711586	6.131193209	7.407631637
1387393_at	4.791227359	5.839496946	5.348461352
1387394_at	5.382233091	4.143266462	7.160548881
1387395_at	4.176445622	6.100561888	6.130207714
1387396_at	11.61147026	5.384977362	5.864026319
1387397_at	3.73330418	8.339086861	4.712475133
1387398_at	4.756784408	9.00148567	6.91177798
1387399_at	3.651709159	5.226795217	3.260392956
1387400_at	5.084470643	5.100185495	4.55616548
1387401_at	4.753311105	4.652856604	4.760819673
1387402_at	6.950867071	5.315567921	7.81523717
1387403_at	4.136096386	7.022814211	3.802896019
1387404_at	3.918687553	4.418589446	3.499109624
1387405_at	5.271864825	7.729305809	8.178671054
1387406_at	6.478777834	6.919943017	6.29933252
1387407_at	4.012351647	8.636103951	5.599126178
1387408_at	6.909915144	5.283037499	5.143542242
1387409_x_at	4.977007431	5.599557027	4.027036759
1387410_at	3.797382022	6.109986626	3.976603898
1387411_at	6.152543182	4.489935366	4.564005636
1387412_at	5.421660844	7.704315755	6.903116498
1387413_at	4.930617652	3.760656207	5.139682425
1387414_at	4.304640825	3.7183308	3.498880107
1387415_a_at	5.778352727	6.488904913	6.160682402
1387416_at	4.676440242	3.507987751	3.391160806
1387417_a_at	6.13305106	6.710551147	6.630772415
1387418_a_at	4.728538492	3.567524846	3.665898857
1387419_at	5.832788126	5.746951927	5.27156164
1387420_at	6.331312446	6.207657717	6.803154454
1387421_at	4.69606239	5.92131324	4.372680339
1387422_at	4.629730344	3.982381451	5.418497228
1387423_at	3.561197083	3.052780147	3.019492424
1387424_at	5.32530447	5.964218154	5.084265435
1387425_at	3.704518758	3.354451291	2.854010315
1387426_at	6.736278506	4.370101067	3.796614452
1387427_at	5.510407073	5.934294773	6.443419821
1387428_at	6.110576842	7.221101084	5.34798379
1387429_at	6.770421425	7.112393021	7.147708177
1387430_at	7.755785697	7.472799021	6.836810695
1387431_at	3.347627192	2.90356891	2.844837175
1387432_at	5.866845093	4.353034947	6.931429922
1387433_a_at	5.243685028	6.279561211	3.971163648
1387434_at	5.382233091	4.200445779	4.630526311
1387435_at	7.352633426	6.407790872	3.778493047
1387436_at	8.139983361	10.53737433	9.391002185
1387437_at	4.775757286	7.487582413	3.410063566
1387438_at	5.87586746	5.695346298	6.595664966
1387439_at	5.129108324	4.711538313	7.138367889
1387440_at	8.089491733	6.664601573	7.088594989
1387441_at	4.939975968	5.559184653	5.372169516
1387442_at	5.347664756	7.441974931	4.443509901
1387443_at	3.425663146	3.702856607	3.320820122
1387444_at	5.561867906	4.457320086	4.235571512
1387445_at	4.24221197	4.70055397	3.531733638
1387446_at	8.148838387	6.237558886	7.110985505
1387447_at	6.255903295	8.899828719	6.197412801
1387448_at	6.776895703	5.771549116	6.948730277
1387449_at	3.783223136	3.171333208	4.147765761
1387450_at	4.776428538	5.641483657	5.040932566
1387451_at	5.189821568	5.170803468	5.502863584
1387452_a_at	5.858776061	5.333378726	5.579021881
1387453_at	4.456205715	4.008702914	4.887102288
1387454_at	3.165329363	2.905232475	4.358158618
1387455_a_at	3.185836561	7.422837118	8.452348275
1387456_at	5.125953757	6.998722737	5.862488485
1387457_at	5.536660361	5.126085205	5.260648438
1387458_at	8.434189069	8.315681541	8.245254181
1387459_at	3.716991385	6.996974292	6.564819492
1387460_at	3.626175675	3.510951168	13.36823579
1387461_at	5.227989842	4.746440578	4.614886536
1387462_at	3.843753646	6.734039146	3.812219696
1387463_at	3.241710918	2.973376638	2.675717995
1387464_at	3.231548681	3.004782625	2.872400826
1387465_a_at	3.738485614	3.126880388	3.217029074
1387466_a_at	3.655831327	3.539180516	3.31822238
1387467_at	3.907142699	4.48232321	2.854010315
1387468_at	4.00289491	3.465273378	3.399054301
1387469_at	6.383853067	5.58631836	5.53538323
1387470_at	8.212962794	4.097505066	4.60324195
1387471_at	3.603483092	3.042455211	3.095937391
1387472_at	4.373389872	4.010102293	6.406750394
1387473_at	3.39283064	2.996994205	2.824071177
1387474_at	4.965006577	4.906905153	3.993329166
1387475_at	4.047018721	3.885921427	3.753994453
1387476_at	4.423212045	8.642790097	3.483719451
1387477_at	4.465578109	4.794517617	3.975002203
1387478_at	3.430230687	3.488178778	3.291537492
1387479_at	4.738633836	3.769394221	4.28043129
1387480_at	4.162239875	3.948496931	4.08856289
1387481_at	4.248489675	3.289091367	3.236933315
1387482_at	4.659868153	6.868604739	3.947550387
1387483_at	4.19074422	3.757836356	6.313329416
1387484_at	4.884553691	4.617832155	5.129340629
1387485_a_at	8.049793732	9.217687749	9.056610435
1387486_at	5.287378496	7.621550931	4.218713376
1387487_a_at	3.599470095	3.63404086	3.061447048
1387488_a_at	3.39283064	4.66199852	3.41509432
1387489_at	4.034371442	3.755600531	3.775454361
1387490_at	4.273034151	3.684584624	3.940187925
1387491_at	9.077316165	6.75326613	6.678462387
1387492_at	8.292965423	3.736852396	8.256442025
1387493_at	4.87911606	6.537997993	8.791252768
1387494_at	2.916383909	2.73823908	2.691936879
1387495_at	5.693936625	6.362306923	6.02499615
1387496_a_at	4.718454242	4.470424543	4.799444
1387497_at	3.31855072	5.277479578	2.691936879
1387498_a_at	4.753311105	6.845455704	7.099532581
1387499_a_at	6.870134288	6.908597081	7.792781652
1387500_at	3.516447082	3.404794632	3.509211339
1387501_at	5.852730553	5.504124992	5.231677235
1387502_at	6.530999261	6.72020852	8.814693519
1387503_at	10.36502807	4.830841774	7.803239234
1387504_at	4.124240084	3.510951168	4.222024642
1387505_at	4.544074979	9.48019719	7.383930491
1387506_at	6.534150832	3.964588601	3.974736027
1387507_at	4.772367825	4.76455521	4.096528574
1387508_at	11.956989	3.581258726	5.381108007
1387509_at	3.91664995	3.948943841	3.799183954
1387510_at	5.973339724	8.145167777	6.611598167
1387511_at	11.33522112	6.281332386	6.140799738
1387512_at	5.973635577	7.823611072	5.514955163
1387513_at	3.725901055	4.579464566	7.219125659
1387514_at	5.676188968	5.145093188	5.064531328
1387515_at	4.097409809	4.652975431	3.980159015
1387516_at	3.200126701	3.253277114	3.091312484
1387517_at	5.105159292	6.467751474	3.836905834
1387518_at	3.053668101	2.929282109	2.77205851
1387519_at	4.917600397	4.919934307	4.370735748
1387520_at	3.912727545	3.573382091	3.652862475
1387521_at	7.615444659	8.787090267	8.465702702
1387522_at	4.491327483	3.229549733	3.500737492
1387523_at	3.229595627	3.0596428	3.030143413
1387524_at	3.470603336	3.116154542	3.229375319
1387525_at	5.668502398	5.415688556	4.848862693
1387526_at	6.248172124	5.979709099	5.486480441
1387527_at	5.935903798	5.5011071	4.985673088
1387528_at	10.11411927	4.848949631	3.537762253
1387529_a_at	4.331241202	10.55193923	3.660936116
1387530_a_at	4.894833767	4.392712214	4.167284005
1387531_at	8.128890904	6.163909463	5.541510805
1387532_at	3.575330265	2.805964274	2.915487418
1387533_at	6.032383591	5.476735293	5.697642648
1387534_at	2.674700831	2.506560864	2.549256483
