geneID,B.cells,CD4.T.cells,endothelial.cells,fibroblasts,monocytic.lineage,neutrophils
C3AR1,19.95936376,103.6506077,1.293571974,2.29279297,13944.25408,5778.393649
NECAP1,701.571636,859.1246247,510.9609295,636.2500493,1310.423877,6460.467959
RP11-69M1.6,65.86590039,59.8395261,12.93571974,9.171171881,37.3340136,108.4323263
RP11-266K4.15,140.7135145,173.1072005,120.3021935,193.741006,1407.492313,2742.288511
CLEC4A,47.90247301,23.50838525,2.587143947,4.585585941,1258.156258,1584.511091
POU5F1P3,0,0,0,0,0,0
RP11-266K4.16,16.96545919,4.274251864,3.880715921,1.146396485,287.4719047,423.2358544
RP11-266K4.3,0,0,0,0,0,0
ZNF705A,1.995936376,1.068562966,27.16501144,4.585585941,1.86670068,3.497816979
FAM66C,75.84558227,66.2509039,32.33929934,44.70946292,24.26710884,3.497816979
RP11-266K4.1,0,0,0,0,0,3.497816979
RP11-266K4.13,1.995936376,7.479940762,2.587143947,1.146396485,1.86670068,0
RP11-266K4.14,1.995936376,13.89131856,1.293571974,6.878378911,3.73340136,0
FAM90A1,1.995936376,0,0,2.29279297,1.86670068,6.995633957
RP11-266K4.11,0,0,3.880715921,2.29279297,0,0
RP11-266K4.8,7.983745502,11.75419263,16.81643566,144.4459571,11.20020408,10.49345094
RP11-266K4.9,1.995936376,1.068562966,2.587143947,9.171171881,0,0
RP11-266K4.12,0,0,0,0,7.46680272,13.99126791
RP11-90D4.2,1.995936376,0,0,1.146396485,317.3391156,580.6376184
RP11-113C12.4,1.995936376,0,0,0,0,0
RP11-90D4.3,0.997968188,0,0,0,0,0
RP11-90D4.4,0,0,0,0,0,0
RP11-113C12.1,0,1.068562966,0,0,5.60010204,24.48471885
RP11-90D4.6,0,0,0,0,37.3340136,94.44105842
RP11-90D4.5,0,0,0,0,39.20071428,48.9694377
RP11-113C12.8,0,0,0,0,0,0
OR7E140P,0,0,0,0,22.40040816,10.49345094
OR7E148P,0,0,0,0,0,0
OR7E149P,0,0,0,0,0,0
CLEC6A,0,0,0,0,182.9366666,38.47598676
RP11-113C12.2,3.991872751,7.479940762,3.880715921,1.146396485,0,17.48908489
RNU6-275P,0,0,0,0,1.86670068,3.497816979
CLEC4D,0,0,0,0,1064.019388,2165.14871
RP11-561P12.2,0,0,0,0,0,0
CLEC4E,5.987809127,10.68562966,0,0,4504.348741,50442.01865
RP11-561P12.5,5.987809127,0,0,0,5.60010204,5921.804145
AICDA,0,1.068562966,0,0,1.86670068,164.397398
RP11-438L7.1,0,0,0,0,0,0
RP11-438L7.3,0,0,1.293571974,2.29279297,0,0
MFAP5,1.995936376,2.137125932,2.587143947,19356.90465,35.46731292,0
RP11-20D14.3,0,0,0,0,0,0
RP11-20D14.4,0,0,0,0,0,0
RIMKLB,1035.890979,536.418609,3079.994869,614.468516,513.342687,1664.960882
RP11-20D14.1,0,0,0,0,0,0
RP11-20D14.7,0,0,0,0,1.86670068,0
RP11-20D14.6,1.995936376,3.205688898,25.87143947,24.07432619,0,0
RP11-20D14.8,0,0,0,0,0,0
A2ML1,1.995936376,0,0,0,0,0
RP11-259O18.5,0,0,0,0,1.86670068,0
PHC1,231.5286196,217.9868451,115.1279056,155.909922,194.1368707,69.95633957
M6PR,1506.931964,1884.945072,1117.646185,1374.529386,4168.342619,1388.633341
KLRG1,27.94310926,412.4653049,20.69715158,20.63513673,50.40091836,3.497816979
RP11-259O18.4,0,0,0,0,0,0
RP11-436I9.4,0,0,0,0,0,0
RP11-436I9.3,0,8.548503729,0,0,0,0
LINC00612,0,1.068562966,6.467859868,0,0,0
RP11-436I9.2,7.983745502,122.8847411,59.50431078,6.878378911,50.40091836,6.995633957
A2M,0,1.068562966,24984.0491,299.2094826,69.06792516,0
RP11-436I9.5,0,20.30269636,0,0,3.73340136,0
RP11-436I9.6,0,35.26257788,0,0,0,0
PZP,0,0,49.15573499,0,0,0
RP11-118B22.1,0,0,0,0,0,0
RP11-118B22.6,1.995936376,0,12.93571974,0,1.86670068,0
MIR1244-3,11.97561825,2.137125932,2.587143947,0,1.86670068,3.497816979
RP11-118B22.3,22.95326832,30.98832602,18.11000763,4.585585941,16.80030612,6.995633957
RP11-118B22.2,7.983745502,54.49671127,102.1921859,1.146396485,18.6670068,3.497816979
RP11-118B22.4,0,28.85120008,0,0,1.86670068,3.497816979
RP11-22B23.1,3.991872751,28.85120008,71.14645854,34.39189455,3.73340136,10.49345094
RP11-22B23.2,0,0,0,0,0,0
RP13-735L24.1,0,0,0,0,0,0
RP11-599J14.2,0,5.34281483,173.3386445,0,1.86670068,0
CTD-2318O12.1,0,0,0,0,0,0
RP11-22B23.3,11.97561825,32.05688898,47.86216302,14.90315431,7.46680272,6.995633957
RP11-726G1.2,1936.058284,1505.605219,354.4387208,40.12387698,253.8712925,867.4586107
OVOS,21.95530013,41.67395568,210.8522317,0,35.46731292,10.49345094
RP11-525E9.1,0,1.068562966,0,0,0,0
KLRB1,13.97155463,1407.297426,0,0,54.13431972,132.9170452
RNU6-700P,0,0,0,0,0,0
RP11-705C15.1,4.989840939,0,0,0,0,0
RP11-705C15.5,635.7057356,533.2129201,85.37575025,27.51351564,121.3355442,335.7904299
RP11-705C15.4,5.987809127,0,1.293571974,0,0,0
RP11-705C15.2,2313.290259,1902.04208,218.6136635,66.49099614,339.7395238,1105.310165
RP11-705C15.3,1393.16359,1163.66507,98.31146999,30.9527051,276.2717006,835.9782579
CLEC2D,7440.850808,6086.534655,100.8986139,75.66216802,739.2134693,1308.18355
RP11-75L1.2,1495.954313,1270.521367,27.16501144,41.27027347,171.7364626,227.3581036
RP11-75L1.1,41.91466389,34.19401491,0,0,1.86670068,0
CLECL1,790.3908047,23.50838525,0,0,28.0005102,13.99126791
CD69,1783.369152,2536.768481,38.80715921,0,296.8054081,265.8340904
RP11-75L1.6,0,0,0,0,0,0
KLRF1,25.94717288,21.37125932,5.174287894,0,18.6670068,73.45415655
CLEC2B,1266.42163,982.0093658,1279.342682,1291.988839,462.9417686,4277.830165
RP11-290C10.1,4.989840939,4.274251864,5.174287894,0,0,10.49345094
KLRF2,0,0,0,0,0,0
CLEC2A,0,0,0,19.48874025,0,3.497816979
AC091814.2,1.995936376,0,0,0,7.46680272,20.98690187
AC091814.3,0,0,0,0,1.86670068,0
CLEC12A,11.97561825,28.85120008,0,28.65991213,291.2053061,1080.825446
CLEC1B,3.991872751,0,0,0,1.86670068,0
CLEC12B,0,2.137125932,3.880715921,0,11.20020408,17.48908489
RP11-133L14.5,0,0,0,0,0,3.497816979
CLEC9A,0,0,0,0,0,34.97816979
RP11-133L14.2,0,0,0,0,0,0
CLEC1A,0,0,825.2989191,6.878378911,24.26710884,164.397398
RN7SKP161,0,0,1.293571974,0,0,0
RP11-133L14.4,0,0,0,0,0,0
CLEC7A,5.987809127,25.64551119,0,0,4509.948843,17310.69623
OLR1,7.983745502,27.78263712,0,6.878378911,25728.73547,486.19656
TMEM52B,0,0,0,0,253.8712925,34.97816979
GABARAPL1,207.5773831,586.6410684,1108.591181,953.8018756,4267.277755,32092.47078
RP11-656E20.5,0,0,0,0,1.86670068,0
KLRD1,67.86183677,469.0991421,1.293571974,1.146396485,1267.489762,531.6681807
RP11-277P12.10,0,0,0,3.439189455,0,0
RP11-277P12.9,0,1.068562966,0,1.146396485,1.86670068,0
RP11-277P12.20,0,1.068562966,0,6.878378911,3.73340136,0
KLRK1,33.93091838,289.5805638,0,12.61036134,584.2773129,104.9345094
KLRC4-KLRK1,42.91263207,316.294638,0,14.90315431,709.3462584,139.9126791
KLRC4,12.97358644,49.15389644,0,2.29279297,182.9366666,20.98690187
KLRC3,1.995936376,5.34281483,0,0,11.20020408,10.49345094
RP11-277P12.6,7.983745502,9.617066695,0,0,9.3335034,13.99126791
KLRC2,9.979681878,7.479940762,0,0,3.73340136,20.98690187
KLRC1,10.97765007,14.95988152,0,1.146396485,9.3335034,17.48908489
EIF2S3L,11.97561825,8.548503729,18.11000763,43.56306644,9.3335034,3.497816979
RP11-705C15.6,1.995936376,6.411377796,0,0,0,0
RP11-291B21.2,0,22.43982229,0,0,61.60112244,0
RP11-904M10.1,196.599733,211.5754673,29.75215539,13.75675782,46.667517,6.995633957
MAGOHB,586.8052944,430.6308753,216.0265196,204.0585744,119.4688435,6.995633957
STYK1,1.995936376,0,168.1643566,0,7.46680272,6.995633957
YBX3,4723.383433,71.59371873,2299.970969,3156.029524,724.2798639,1105.310165
RP13-81N3.2,0,0,0,0,0,0
RP13-81N3.1,0,0,0,0,0,0
TAS2R7,0,0,0,0,0,0
TAS2R8,3.991872751,0,0,0,0,0
TAS2R9,0,0,0,0,0,0
PRH1,225.5408104,211.5754673,93.13718209,87.12613287,153.0694558,48.9694377
TAS2R10,2.993904563,7.479940762,2.587143947,1.146396485,3.73340136,0
RP11-144O23.8,7.983745502,4.274251864,0,0,1.86670068,0
PRR4,5.987809127,41.67395568,6.467859868,11.46396485,11.20020408,6.995633957
PRH1-PRR4,99.79681878,137.8446226,73.73360249,79.10135748,78.40142856,13.99126791
AC006518.7,5.987809127,14.95988152,1.293571974,11.46396485,3.73340136,0
TAS2R12,16.96545919,24.57694822,5.174287894,2.29279297,7.46680272,0
TAS2R13,23.95123651,18.16557042,9.055003815,1.146396485,16.80030612,6.995633957
PRH2,0,0,0,0,0,0
TAS2R14,173.6464647,151.7359412,85.37575025,71.07658208,113.8687415,17.48908489
TAS2R15,36.92482295,30.98832602,21.99072355,4.585585941,29.86721088,6.995633957
TAS2R50,15.967491,18.16557042,6.467859868,1.146396485,16.80030612,3.497816979
TAS2R20,58.88012308,49.15389644,18.11000763,2.29279297,33.60061224,24.48471885
TAS2R19,106.7825961,50.22245941,33.63287131,8.024775396,56.0010204,31.48035281
TAS2R31,58.88012308,51.29102237,23.28429552,12.61036134,76.53472788,10.49345094
TAS2R63P,22.95326832,16.02844449,6.467859868,1.146396485,22.40040816,0
TAS2R46,41.91466389,28.85120008,11.64214776,4.585585941,37.3340136,13.99126791
TAS2R64P,28.94107744,27.78263712,5.174287894,4.585585941,41.06741496,17.48908489
TAS2R43,13.97155463,8.548503729,2.587143947,4.585585941,7.46680272,6.995633957
RP11-673D15.7,0,0,0,0,0,0
TAS2R30,113.7683734,68.38802983,20.69715158,6.878378911,91.46833332,38.47598676
TAS2R18,71.85370952,36.33114085,18.11000763,3.439189455,44.80081632,17.48908489
RP11-785H5.2,25.94717288,26.71407415,14.22929171,9.171171881,28.0005102,6.995633957
SMIM10L1,574.8296761,656.0976612,345.3837169,340.4797561,453.6082652,45.47162072
TAS2R42,0,0,0,0,0,0
RP11-144O23.22,0,0,0,0,0,0
RP11-711K1.8,1.995936376,4.274251864,1.293571974,0,5.60010204,0
PRB3,0,2.137125932,0,0,1.86670068,0
PRB4,0,0,0,0,0,0
PRB1,0,0,0,0,0,0
PRB2,0,0,0,0,0,0
RP11-711K1.7,0,0,0,0,0,0
RP11-407P10.1,0,0,0,0,0,0
RP11-434C1.4,0,1.068562966,1.293571974,0,1.86670068,0
RP11-434C1.5,0,0,0,0,0,0
RP11-434C1.3,11.97561825,1.068562966,0,1.146396485,1.86670068,0
RP11-434C1.6,0,0,0,0,0,0
RP11-434C1.2,0,0,0,0,0,0
RNU7-60P,0,0,0,0,0,0
RP11-434C1.1,15.967491,14.95988152,5.174287894,14.90315431,1.86670068,0
ETV6,1126.706084,648.6177204,285.8794062,94.00451178,2499.512211,3662.214377
BCL2L14,0,7.479940762,0,0,3.73340136,0
RP11-267J23.4,3.991872751,1.068562966,6.467859868,4.585585941,1.86670068,6.995633957
MIR1244-4,0.997968188,0,1.293571974,0,1.86670068,0
LRP6,59.87809127,297.0605046,777.4367561,530.7815726,16.80030612,34.97816979
RP11-267J23.1,0,1.068562966,1.293571974,0,0,0
RNU6-545P,0,0,0,0,0,0
RP11-757G14.3,0,0,0,0,0,0
RNU6-318P,0,0,0,0,0,0
MANSC1,0,4.274251864,851.1703586,90.56532233,5.60010204,3854.59431
RP11-757G14.1,0,0,0,0,0,10.49345094
RP11-757G14.4,17.96342738,8.548503729,3.880715921,34.39189455,11.20020408,55.96507166
BORCS5,398.1893069,224.3982229,93.13718209,184.5698341,143.7359524,300.8122602
RP11-253I19.4,0,0,0,0,0,0
DUSP16,97.8008824,3962.231478,381.6037322,212.0833498,5181.961088,1437.602778
RP11-253I19.3,1.995936376,7.479940762,0,0,0,6.995633957
RP11-158N24.1,0,0,0,0,0,0
CREBL2,1138.681702,1726.797753,655.8409906,1169.324415,3819.269591,426.7336714
RP11-180M15.5,0,0,0,0,0,0
RP11-180M15.6,9.979681878,14.95988152,2.587143947,2.29279297,11.20020408,0
GPR19,5.987809127,73.73084466,6.467859868,1.146396485,9.3335034,125.9214112
RP11-180M15.3,0,0,0,0,0,0
CDKN1B,4745.338733,5395.174416,939.1332528,196.033799,2450.977993,9674.961763
RP11-180M15.7,243.5042378,369.7227863,50.44930697,9.171171881,160.5362585,853.4673428
RP11-180M15.4,0,5.34281483,0,0,0,6.995633957
APOLD1,1649.641414,1217.093218,3504.286476,941.1915143,285.605204,279.8253583
MIR613,1.995936376,0,0,0,0,0
RP11-59H1.4,0,0,0,0,0,0
DDX47,1657.62516,1151.910877,1003.811851,883.87169,281.8718027,115.4279603
RP11-59H1.1,0,0,0,0,0,0
RP11-392P7.1,3.991872751,4.274251864,3.880715921,12.61036134,0,0
RP11-392P7.2,15.967491,17.09700746,40.10073118,18.34234376,1.86670068,0
GPRC5A,0,0,258.7143947,5.731982426,123.2022449,0
MIR614,0,0,3.880715921,0,0,0
RP11-392P7.6,74.84761408,59.8395261,23.28429552,1.146396485,16.80030612,3.497816979
GPRC5D,0,1.068562966,0,1.146396485,0,0
RP11-392P7.7,1.995936376,0,0,0,0,0
RF00604,0,0,0,0,1.86670068,0
HEBP1,13.97155463,26.71407415,354.4387208,406.9707522,123.2022449,31.48035281
RP11-392P7.3,49.89840939,58.77096313,332.4479972,174.2522657,141.8692517,20.98690187
RP11-377D9.3,3.991872751,11.75419263,5.174287894,2.29279297,3.73340136,0
RP11-377D9.1,0,0,0,0,0,0
FAM234B,117.7602462,67.31946686,194.035796,185.7162306,169.8697619,6.995633957
GSG1,0,0,1.293571974,87.12613287,3.73340136,0
EMP1,47.90247301,161.3530079,14218.94313,18797.46317,8637.224047,3.497816979
C12orf36,0,0,0,0,0,0
GRIN2B,0,0,0,0,1.86670068,0
RNA5SP353,0,0,0,0,0,0
RNU6-590P,0,0,0,0,0,0
RP11-4N23.1,0,0,0,0,0,0
RP11-4N23.4,0,0,0,0,0,0
RN7SKP162,0,0,0,0,0,0
RP11-72J9.1,0,0,0,0,0,0
RP11-298E10.1,0,0,0,0,0,0
RP11-134N1.2,5.987809127,0,0,0,0,0
RP11-134N1.1,0,0,0,0,0,0
RNU6-491P,0,0,0,0,0,0
RP11-134N1.3,0,0,0,0,0,0
RP11-515B12.1,0.997968188,0,0,0,0,0
ATF7IP,5506.78846,5005.148933,826.5924911,550.2703129,2887.785952,2542.912943
PLBD1,3.991872751,6.411377796,1.293571974,44.70946292,255.7379932,5802.878368
RP11-502N13.2,0,0,0,0,0,0
RN7SKP134,0,0,0,0,1.86670068,3.497816979
RP11-695J4.2,0,0,0,3.439189455,9.3335034,139.9126791
GUCY2C,29.93904563,0,0,0,0,0
RP11-174G6.1,0,0,0,0,0,20.98690187
RP11-174G6.5,463.0572391,284.237749,18.11000763,12.61036134,143.7359524,493.192194
HIST4H4,351.2848021,397.5054234,1016.747571,547.9775199,199.7369728,580.6376184
H2AFJ,31.93498201,142.1188745,527.7773652,886.164483,321.072517,62.96070562
WBP11,1228.498839,1149.773751,600.2173957,402.3851663,1209.622041,940.9127672
C12orf60,36.92482295,16.02844449,11.64214776,17.19594728,11.20020408,10.49345094
SMCO3,0,0,0,19.48874025,0,0
ART4,0,0,27.16501144,0,0,0
RP11-233G1.4,0,0,0,0,0,0
MGP,5.987809127,6.411377796,31.04572736,917.1171881,1.86670068,10.49345094
ERP27,72.85167771,146.3931264,7.761431841,0,93.335034,122.4235943
ARHGDIB,4772.283874,7828.292289,3296.021389,87.12613287,11943.15095,26453.98981
PDE6H,0,0,0,0,22.40040816,17.48908489
RP11-508P1.2,0,0,0,0,0,0
RERG,0,1.068562966,0,57.31982426,0,0
RP11-1018J8.2,0,0,0,0,0,0
RP11-1018J8.3,0,0,0,0,0,0
RP11-365O10.1,0,0,0,0,0,0
PTPRO,435.1141299,91.89641508,0,45.85585941,65.3345238,6.995633957
RP11-6K23.1,0,0,0,0,0,0
EPS8,45.90653664,29.91976305,494.1444939,3416.261526,59.73442176,10.49345094
RNU6-251P,0,0,0,0,0,0
RP11-6B19.1,0,0,0,0,0,0
RP11-6B19.3,0,0,0,0,0,0
STRAP,870.2282597,665.7147279,1649.304266,2199.934855,892.2829251,832.4804409
DERA,305.3782655,169.9015116,781.317472,609.8829301,319.2058163,83.94760749
RP11-674J14.3,0,0,0,0,0,0
SLC15A5,0,0,0,0,0,0
MGST1,11.97561825,33.12545195,364.7872965,2796.061027,854.9489115,31.48035281
RP11-473N11.2,13.97155463,36.33114085,5.174287894,17.19594728,7.46680272,10.49345094
RP11-424M22.1,0,0,0,0,1.86670068,0
LMO3,0,0,0,75.66216802,0,0
RP11-424M22.3,0,0,0,1.146396485,1.86670068,0
RP11-239A17.1,0,0,0,0,0,0
RP11-69C13.1,0,0,0,0,0,0
RP11-1018J11.1,0,0,1.293571974,2.29279297,0,3.497816979
RP11-1018J11.2,1.995936376,3.205688898,3.880715921,2.29279297,0,0
RNU6-837P,0,0,0,0,0,0
RP11-74N9.1,0,0,0,0,0,0
RP11-871F6.1,0,0,0,0,0,0
RP11-871F6.2,0,0,0,0,0,0
RP11-871F6.3,0,0,0,0,0,0
RP11-606D9.1,0,0,0,0,0,0
MIR3974,0,0,0,0,0,0
RERGL,0,0,0,0,0,0
PIK3C2G,0,0,0,0,0,0
RP11-459D22.2,0,0,0,0,0,0
RP11-459D22.1,0,0,0,0,0,0
RP11-127B1.1,0,0,0,0,0,0
PLCZ1,0,0,0,1.146396485,0,0
RP11-361I14.1,0,2.137125932,0,0,0,0
RP11-361I14.2,0,0,0,0,0,0
CAPZA3,0,0,0,0,0,0
RP11-282K24.1,1.995936376,2.137125932,1.293571974,3.439189455,0,0
RP11-282K24.2,0,0,0,0,0,0
PLEKHA5,3.991872751,157.078756,228.9622393,604.1509477,253.8712925,3.497816979
RP11-282K24.3,1.995936376,8.548503729,6.467859868,4.585585941,16.80030612,0
RN7SL459P,0,0,0,0,0,0
RN7SL67P,0,1.068562966,1.293571974,0,0,3.497816979
AEBP2,889.1896553,708.4572465,313.0444176,231.57209,565.6103061,465.2096582
RP11-841C19.3,0,0,2.587143947,0,0,0
RP11-841C19.4,0,0,0,0,0,0
RNU6-254P,0,0,0,0,0,0
RP11-841C19.6,119.7561825,86.55360025,19.4035796,36.68468752,11.20020408,0
RP11-841C19.1,4.989840939,5.34281483,0,0,7.46680272,3.497816979
RNU1-146P,0,0,0,0,0,0
RP11-405A12.2,0,1.068562966,2.587143947,0,0,0
RP11-405A12.1,0,1.068562966,0,0,3.73340136,0
RP11-664H17.1,0,0,1.293571974,0,0,0
CTC-465D4.1,0,0,0,0,0,0
RP11-284H19.1,0,0,0,0,0,0
PDE3A,0,0,108.6600458,82.54054693,1.86670068,0
RP11-84D7.1,0,0,0,0,0,0
RP11-424C20.2,0,0,32.33929934,3.439189455,0,6.995633957
SLCO1C1,0,0,0,0,0,0
SLCO1B3,0,0,0,0,0,0
RP11-545J16.1,0,0,0,0,0,0
RP11-80N2.2,0,0,0,0,0,0
SLCO1B7,0,0,0,0,0,0
RP11-125O5.2,0,0,0,0,0,0
SLCO1B1,0,0,0,0,0,0
SLCO1A2,0,3.205688898,0,1.146396485,0,0
IAPP,0,0,0,0,0,0
PYROXD1,769.4334728,800.3536616,209.5586597,190.3018165,851.2155101,129.4192282
RP11-501E24.3,0,0,0,0,0,0
RECQL,2649.605538,2012.104065,1989.513695,2070.392052,2126.172075,727.5459316
GOLT1B,1119.720307,1020.477633,505.7866417,694.71627,1400.02551,314.8035281
SPX,0,1.068562966,0,12.61036134,1.86670068,3.497816979
GYS2,0,9.617066695,0,3.439189455,0,0
LDHB,1977.972948,8999.4373,5242.847209,10103.19222,343.4729251,97.9388754
RP11-59N23.3,0,0,0,0,0,0
RP11-59N23.1,0,0,0,0,0,0
KCNJ8,0,1.068562966,0,58.46622074,0,0
ABCC9,0,0,0,330.1621877,0,0
RP11-729I10.2,0,0,0,0,0,0
RP11-729I10.3,0,0,0,0,0,0
RP11-547L9.1,0,0,0,0,0,0
CMAS,335.3173111,269.2778674,450.1630468,414.9955276,789.6143877,24.48471885
ST8SIA1,0,200.8898376,1.293571974,382.896426,35.46731292,0
RP11-49G2.3,0,5.34281483,0,0,0,0
RP11-49G2.4,0,0,0,0,0,0
RNU1-149P,0,1.068562966,0,8.024775396,0,0
RP11-73M14.1,0,1.068562966,0,0,0,0
C2CD5,1617.706432,1203.2019,566.5845244,434.4842679,1588.562279,1483.074399
RP11-359J14.2,27.94310926,22.43982229,10.34857579,4.585585941,61.60112244,83.94760749
RP11-359J14.3,0,0,0,0,0,0
RP11-268P4.2,0,0,0,0,0,0
RP11-268P4.5,0,0,0,0,0,0
RP11-268P4.4,0,0,1.293571974,1.146396485,0,0
ETNK1,4037.779288,2558.139741,759.3267485,686.6914946,3318.993809,1836.353914
RP11-268P4.6,27.94310926,10.68562966,3.880715921,0,20.53370748,31.48035281
RP11-114G22.1,0,0,0,1.146396485,1.86670068,0
RP11-268P4.1,0,0,0,0,0,3.497816979
RP11-449P1.1,0,0,0,0,0,0
RP11-153K16.1,0,0,0,0,0,0
RP11-686N4.1,0,0,0,0,0,0
RP11-153K16.2,0,0,0,0,0,0
SOX5,149.6952282,0,1.293571974,16.04955079,763.4805781,0
RP11-437F6.1,0,0,0,0,0,0
MIR920,0,0,0,0,0,0
RP11-778H2.1,0,0,0,0,1.86670068,0
RP11-615I16.2,0,0,0,0,0,0
RP11-615I16.3,0,0,0,0,0,0
RP11-615I16.1,0,0,0,0,0,0
RP11-625L16.1,0,0,0,0,1.86670068,0
RN7SL38P,0,0,0,0,0,0
BCAT1,607.7626263,159.2158819,2103.348029,928.581153,26135.67622,9972.276206
RP11-625L16.3,0,0,0,0,5.60010204,0
RP11-662I13.3,0,0,0,0,143.7359524,269.3319074
RP11-662I13.2,1.995936376,0,0,0,110.1353401,0
RP11-662I13.1,0,0,0,0,0,0
C12orf77,1.995936376,0,0,0,0,0
LRMP,1667.604842,1107.031233,485.0894901,0,265.0714966,20906.45208
RP11-713N11.3,0,0,0,0,0,0
RP11-713N11.4,0,0,0,0,0,3.497816979
RP11-713N11.6,0,0,0,0,0,0
CASC1,3.991872751,3.205688898,0,1.146396485,0,0
LYRM5,384.2177523,323.7745787,156.5222088,123.8108204,145.602653,153.9039471
KRAS,1415.11889,983.0779288,650.6667027,347.358135,2592.847245,3141.039647
RP11-295I5.3,24.94920469,21.37125932,2.587143947,0,3.73340136,0
RP11-295I5.4,1.995936376,3.205688898,0,0,1.86670068,0
RP11-707G18.1,51.89434576,37.39970381,3.880715921,3.439189455,48.53421768,122.4235943
RNU4-67P,0,0,0,0,0,0
RP11-318G8.1,0,0,0,0,0,0
IFLTD1,0,0,0,8.024775396,0,0
RP11-318G8.4,0,0,0,0,0,0
RP11-318G8.2,0,0,0,0,0,0
RP11-318G8.3,0,0,0,0,0,0
RP11-685B13.2,1.995936376,0,0,0,0,0
RN7SKP262,0,0,0,0,0,0
RP11-443N24.2,0,0,0,8.024775396,0,0
RP11-443N24.1,0,0,2.587143947,1.146396485,1.86670068,0
RP11-443N24.3,0,0,0,3.439189455,0,0
MIR4302,0,0,0,0,0,0
RP11-443N24.4,0,0,0,0,0,0
RP11-877E17.2,0,2.137125932,38.80715921,280.8671389,22.40040816,0
RASSF8,9.979681878,113.2676744,1221.131943,2572.513713,229.6041836,0
BHLHE41,269.4514107,9.617066695,0,120.3716309,156.8028571,3.497816979
SSPN,1496.952282,9.617066695,12.93571974,603.0045512,31.73391156,143.4104961
RP11-283G6.3,1.995936376,0,0,4.585585941,1.86670068,0
RP11-283G6.4,3.991872751,6.411377796,5.174287894,2.29279297,37.3340136,6.995633957
RP11-283G6.5,0,0,2.587143947,0,18.6670068,0
RP11-283G6.6,0,1.068562966,0,0,3.73340136,0
RP11-612B6.1,0,0,0,0,0,0
RP11-513G19.1,0,0,0,0,0,0
RP11-612B6.2,85.82526415,55.56527424,11.64214776,4.585585941,149.3360544,80.44979051
ITPR2,4622.588646,2643.624778,781.317472,705.0338384,8766.026393,8992.887452
RNA5SP354,2.993904563,1.068562966,1.293571974,0,1.86670068,6.995633957
RP11-666F17.1,0,0,0,0,0,0
RP11-666F17.2,0,0,0,0,0,0
INTS13,495.9901893,512.9102237,504.4930697,717.6441997,235.2042857,101.4366924
FGFR1OP2,1856.220829,1424.394434,668.7767103,711.9122173,1637.096496,2857.716472
RP11-421F16.3,11.97561825,4.274251864,0,0,3.73340136,6.995633957
TM7SF3,396.1933705,278.8949341,914.5553853,904.5068268,278.1384013,573.6419845
MED21,867.2343552,761.8853948,510.9609295,374.8716506,524.5428911,902.4367805
RP11-582E3.6,269.4514107,175.2443264,38.80715921,27.51351564,84.0015306,234.3537376
C12orf71,0,0,0,0,0,0
RP11-582E3.5,0,0,0,0,0,0
RP11-582E3.2,0,0,0,0,0,0
RP11-582E3.4,40.9166957,27.78263712,6.467859868,3.439189455,7.46680272,3.497816979
STK38L,893.181528,591.9838832,694.6481498,1018.000079,2230.707313,5722.428577
ARNTL2,23.95123651,26.71407415,1428.103459,221.2545216,1771.498945,0
RP11-165P7.1,0,0,0,0,0,0
SMCO2,0,1.068562966,10.34857579,1.146396485,14.93360544,0
RP13-200J3.2,0,0,1.293571974,0,0,0
PPFIBP1,141.7114827,83.34791135,1710.102149,1311.477579,136.2691496,20.98690187
RP11-709A23.1,0,0,0,0,0,0
RP11-709A23.2,0,0,0,0,0,0
RP11-1060J15.3,0,0,0,0,0,0
RP11-1060J15.4,1.995936376,4.274251864,1.293571974,42.41666995,1.86670068,6.995633957
REP15,3.991872751,1.068562966,10.34857579,10.31756837,1.86670068,0
RP11-1060J15.9,0,1.068562966,2.587143947,3.439189455,1.86670068,0
RP11-1060J15.5,0,0,2.587143947,0,0,0
RP11-1060J15.7,0,0,1.293571974,0,0,0
MRPS35,688.5980496,675.3317946,725.6938772,833.4302447,132.5357483,31.48035281
MANSC4,1.995936376,4.274251864,0,2.29279297,0,0
RP11-860B13.1,0,0,1.293571974,0,0,0
KLHL42,446.0917799,640.0692167,975.353268,742.8649224,192.27017,48.9694377
RP11-860B13.3,0,0,0,0,0,0
RN7SKP15,0,0,0,0,0,0
RP11-993B23.1,0,0,0,0,0,0
PTHLH,0,0,2.587143947,63.05180668,0,0
RP11-993B23.3,0,0,0,0,0,0
CCDC91,2375.164287,2184.142703,231.5493833,252.2072267,929.6169387,500.1878279
RP11-967K21.1,31.93498201,44.87964457,6.467859868,5.731982426,5.60010204,0
RP11-967K21.2,0,0,0,0,0,0
RP11-425D17.1,5.987809127,7.479940762,0,0,0,0
RP11-425D17.2,12.97358644,6.411377796,1.293571974,0,3.73340136,0
RNU4-54P,0,0,0,0,0,0
RNA5SP355,0,1.068562966,0,0,0,0
RP11-874G11.1,0,0,0,0,0,0
RP11-977P2.1,0,0,0,0,0,0
RP11-31A23.1,0,0,0,0,0,0
RP11-946L16.1,0,0,1.293571974,0,1.86670068,3.497816979
FAR2,1.995936376,95.10210398,822.7117752,270.5495705,481.6087755,898.9389635
RP11-946L16.2,0,0,0,0,13.06690476,38.47598676
