,endothelial.cells,CD4.T.cells,fibroblasts,CD8.T.cells,NK.cells,B.cells
ATP1B4,0.0,1.3900000000000023,0.0,0.0,0.0,0.0
NUP37,0.0,0.0,39.30000000000011,0.0,0.0,0.0
SLC22A6,0.0,0.0,0.0,0.0,0.0,0.0
SAA3P,0.0,0.0,0.0,0.0,0.0,0.0
ZNF41,0.0,0.0,0.0,0.0,0.0,0.0
MIR1278,0.0,0.0,0.0,0.0,0.0,0.0
HOXD-AS2,0.0,0.0,73.01999999999995,0.0,0.0,0.0
TREML5P,0.0,0.0,0.0,0.0,0.0,0.0
ADAM19,0.0,0.0,6.830000000000003,0.0,0.0,54.56999999999988
DEFB119,0.0,0.0,0.0,0.0,0.0,0.0
FLJ42627,0.0,0.28000000000000025,0.0,0.0,10.120000000000001,13.929999999999971
DNMT3B,0.0,0.0,0.0,0.0,0.0,0.0
RBM26-AS1,0.0,0.2400000000000002,0.0,9.87,0.0,0.0
PNLDC1,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS16,0.0,0.0,0.0,0.0,0.0,0.0
SCP2D1,0.0,0.0,0.0,0.0,0.0,0.0
MIR4271,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB8-AS1,0.0,0.0,0.0,0.0,0.0,0.0
TMEM92,0.0,0.0,0.0,0.0,0.0,0.0
C7orf62,0.0,0.0,0.0,0.0,0.0,0.0
CCT8,45.84000000000018,79.60000000000002,48.49999999999991,221.66000000000048,0.0,141.5200000000002
TUBBP5,0.0,0.0,0.0,0.0,0.0,0.0
POGZ,25.90000000000009,16.319999999999915,0.0,59.96000000000019,22.519999999999982,14.369999999999937
LINC00381,0.0,0.4899999999999993,68.9899999999999,0.0,0.0,0.0
GUCA1B,3.1699999999999973,2.949999999999997,20.150000000000002,8.570000000000004,0.0,0.0
ZZEF1,0.3299999999999992,0.0,0.0,1.15,41.21000000000009,0.0
OR2C3,0.0,0.0,0.0,0.0,0.0,0.0
ZNF334,0.0,0.0,0.0,0.0,0.0,0.0
RANBP6,0.0,0.0,0.0,0.0,0.0,0.0
LDHB,393.4599999999998,602.580000000002,464.0899999999994,607.0699999999995,1081.6600000000005,546.2500000000001
CSPG4P1Y,0.0,0.0,0.0,0.0,0.0,0.0
RAB5B,5.070000000000001,66.86000000000026,0.0,17.54999999999994,211.36999999999946,20.470000000000027
BAMBI,41.43999999999998,27.70000000000001,0.0,0.0,0.0,0.0
FOXB1,0.0,0.0,0.0,0.0,0.0,0.0
MRS2P2,1.4999999999999947,0.14000000000000012,0.0,74.65999999999981,0.0,0.0
MRPS12,0.0,100.4799999999997,0.0,0.0,0.0,0.0
MRGPRF,0.0,0.0,0.0,0.0,0.0,0.0
LOC100507384,0.0,0.0,0.0,0.0,0.0,0.0
CRIPT,2.060000000000002,7.510000000000003,0.0,0.0,0.0,0.0
CYP2D7P1,0.0,0.0,0.0,0.0,0.0,0.0
RYR1,0.0,0.0,0.0,0.0,0.0,0.0
TRIP12,0.0,0.7000000000000006,0.0,2.0500000000000007,0.0,0.0
NDUFA2,145.61999999999998,182.01999999999984,0.0,697.5800000000002,0.0,236.20999999999935
KCNE3,17.649999999999956,1.0999999999999988,0.0,5.82,0.0,0.0
DUX4L6,0.0,0.0,0.0,0.0,0.0,0.0
PLD6,1.4600000000000013,0.970000000000002,0.0,6.139999999999997,21.739999999999903,0.0
NKAIN3,0.0,0.0,0.0,0.0,0.0,0.0
MIOX,0.0,0.0,0.0,0.0,0.0,0.0
ACOT7,0.0,71.1999999999999,181.18999999999966,0.0,0.0,0.0
FGF6,0.0,0.0,0.0,0.0,0.0,0.0
RASSF5,0.0,30.899999999999885,0.0,94.60000000000025,0.0,151.52000000000044
ATAD3B,0.0,0.8500000000000019,0.0,0.0,0.0,0.0
IKZF3,1.9500000000000006,27.520000000000017,43.01999999999993,128.68999999999994,200.24999999999963,44.170000000000165
H3F3B,487.58999999999895,224.7199999999995,133.71000000000015,156.20000000000007,1075.810000000003,690.5600000000015
TMEM14C,246.51000000000067,136.16999999999967,40.47000000000001,236.63000000000085,756.2299999999982,0.0
SEC11C,82.54000000000008,167.61999999999938,762.8000000000004,0.0,0.0,0.0
EZR,0.0,2.579999999999998,0.0,4.280000000000001,717.01,0.0
SLC38A4,0.0,0.0,0.0,0.0,0.0,0.0
LIN52,0.0,2.7,48.489999999999974,20.409999999999986,0.0,0.0
FGFR3,0.0,0.0,0.0,0.0,0.0,0.0
HES7,0.0,0.0,0.0,0.0,0.0,0.0
HINT3,6.7200000000000015,7.680000000000005,13.28000000000005,3.959999999999999,0.0,0.0
ARIH1,0.7199999999999962,27.70000000000001,0.0,55.3200000000001,126.83999999999975,0.0
ANKRD61,0.0,0.5600000000000005,0.0,0.0,0.0,0.0
CYP2B7P1,0.0,1.040000000000001,0.0,0.0,0.0,0.0
RPL32,740.5199999999991,1582.8500000000004,252.33000000000027,503.3399999999981,668.2299999999999,2223.5799999999986
POU6F1,0.0,0.10999999999999899,0.0,0.0,5.9200000000000035,0.0
BBS1,1.1400000000000032,0.0,0.0,0.0,0.0,0.0
RGPD5,47.029999999999966,0.0,15.479999999999944,0.0,0.0,13.439999999999985
IGFL4,0.0,0.0,0.0,0.0,0.0,0.0
C20orf78,0.0,0.0,0.0,0.0,0.0,0.0
SULT1C2,0.0,59.00999999999982,0.0,0.0,0.0,0.0
KDELC1,0.0,0.0,0.0,0.0,0.0,0.0
TP73-AS1,0.0,1.0000000000000009,0.0,0.0,0.0,0.0
CHI3L1,114.06000000000023,0.0,175.29999999999984,0.0,0.0,0.0
CSDA,27.919999999999945,44.34999999999984,52.18000000000012,0.0,0.0,0.0
WDR62,0.0,0.0,0.0,0.0,0.0,0.0
VTCN1,0.0,0.0,0.0,0.0,0.0,0.0
MIR147B,0.0,0.0,0.0,0.0,0.0,0.0
KIF2A,8.639999999999999,0.0,0.0,0.0,0.0,0.0
ZCCHC9,0.0,100.63000000000018,0.0,0.0,0.0,63.92
ARL6IP6,0.0,0.0,0.0,0.0,299.1599999999991,31.460000000000072
UBXN7,0.0,0.3499999999999992,0.0,0.0,0.0,0.0
RARB,0.0,0.14000000000000012,0.0,0.0,0.0,0.0
ZNF320,2.9899999999999993,0.9899999999999998,7.210000000000008,0.0,0.0,0.0
SNORD114-17,0.0,0.0,0.0,0.0,0.0,0.0
HMGB3P1,0.0,6.229999999999995,0.0,16.519999999999982,0.0,0.0
MIR372,0.0,0.0,0.0,0.0,0.0,0.0
LOC349196,0.0,0.6699999999999995,0.0,4.649999999999999,0.0,0.0
PICALM,0.0,0.9200000000000053,0.0,46.46000000000015,0.0,0.0
CNOT6,0.0,0.0,0.0,0.0,0.0,0.0
DHX15,0.0,90.50000000000026,29.88000000000003,0.0,240.87999999999988,0.0
HIST1H1A,0.0,0.0,0.0,0.0,0.0,0.0
FLJ46284,0.0,0.0,0.0,0.0,0.0,0.0
OR1E2,0.0,0.0,0.0,0.0,0.0,0.0
HLF,0.0,0.0,0.0,0.0,0.0,0.0
POM121L10P,2.5300000000000056,1.3800000000000012,0.0,1.6400000000000015,2.610000000000001,0.0
SNORD116-4,0.0,0.0,0.0,0.0,0.0,0.0
TCF4,10.81000000000003,0.049999999999998934,6.010000000000002,0.0,3.77,0.0
APOBEC3B,0.0,0.0,0.0,0.0,21.429999999999907,0.0
MIR450A2,0.0,0.0,0.0,0.0,0.0,0.0
CDY1,0.0,0.0,0.0,0.0,0.0,0.0
MIR340,0.0,0.0,0.0,0.0,0.0,0.0
VSIG8,0.0,0.0,0.0,0.0,0.0,0.0
MYH2,0.0,0.0,0.0,0.0,0.0,0.0
ADARB2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
FXN,0.0,3.739999999999999,0.0,1.9599999999999995,0.0,12.709999999999987
SNORD116-15,0.0,0.0,0.0,0.0,0.0,0.0
MIR5692A1,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF38,0.0,0.0,0.0,0.0,0.0,0.0
PAEP,0.0,0.0,0.0,0.0,0.0,0.0
SPG11,0.0,0.0,0.0,0.0,0.0,11.860000000000035
VN1R4,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ13,0.0,0.0,0.0,0.0,0.0,0.0
NOC3L,0.0,17.869999999999962,0.0,0.0,64.90999999999991,25.83000000000002
C10orf40,0.0,0.0,0.0,0.0,0.0,0.0
DNAAF1,0.0,0.0,0.0,0.0,0.0,0.0
MLN,0.0,0.0,0.0,0.0,0.0,0.0
CPAMD8,0.0,0.0,0.0,0.0,0.0,0.0
TIAM1,13.149999999999974,0.0,6.139999999999997,27.41000000000003,0.0,49.10999999999983
CT47A4,0.0,0.0,0.0,0.0,0.0,0.0
FAM154B,0.0,0.0,0.0,0.0,0.0,0.0
OR10J3,0.0,0.0,0.0,0.0,0.0,0.0
CT45A2,0.0,0.0,0.0,0.0,0.0,0.0
OR52E2,0.0,0.0,0.0,0.0,0.0,0.0
MIR182,0.0,0.0,0.0,0.0,0.0,0.0
ANXA2P2,0.0,1.9500000000000006,0.0,8.890000000000004,0.0,0.0
PBX1,0.0,0.0,0.0,0.0,0.0,0.0
UBL7,90.81000000000026,0.0,102.97000000000041,60.41999999999979,0.0,131.55999999999966
PCA3,0.0,0.6000000000000005,0.0,3.560000000000001,0.0,0.0
PXMP2,0.0,0.0,0.0,0.0,0.0,0.0
KRT8P41,0.0,0.6499999999999995,0.0,0.0,0.0,0.0
SYTL1,0.0,0.0,0.0,0.0,510.9200000000001,181.68000000000012
FAM126B,10.289999999999973,1.1099999999999999,0.0,12.3,0.0,10.36999999999999
MIR769,0.0,0.0,0.0,0.0,0.0,0.0
ZNF711,0.0,0.0,0.0,0.0,0.0,0.0
GGA1,0.0,21.530000000000054,0.0,55.29000000000007,0.0,102.48000000000019
VAMP4,43.48999999999986,0.0,0.0,0.0,0.0,31.159999999999954
MIR4302,0.0,0.0,0.0,0.0,0.0,0.0
SNORD76,0.0,109.20000000000024,0.0,0.0,0.0,0.0
BCAP29,42.09999999999986,4.76,7.5,0.0,0.0,0.0
LOC150381,7.309999999999992,2.1599999999999953,0.0,0.0,0.0,0.0
PPIAL4C,0.0,0.0,0.0,0.0,0.0,0.0
ZNF275,5.400000000000002,8.35,14.010000000000012,0.0,0.0,27.979999999999983
TAB1,7.92,0.0,0.0,0.0,0.0,0.0
NEK6,0.0,19.269999999999925,35.18000000000008,0.0,0.0,0.0
SETD8,0.0,3.3499999999999974,0.0,0.0,30.51,0.0
MKRN9P,0.0,0.0,0.0,0.0,0.0,0.0
MIR181A2,0.0,0.0,0.0,0.0,0.0,0.0
HEXIM1,20.72000000000002,30.529999999999895,27.900000000000084,11.049999999999978,0.0,18.510000000000083
SULT1A2,0.0,0.0,0.0,0.0,32.36000000000003,0.0
KLHL9,0.0,0.08999999999999897,10.099999999999945,0.0,0.0,0.0
SLC39A12,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF16,0.0,0.0,0.0,0.0,0.0,0.0
MIR3614,0.0,0.0,0.0,0.0,0.0,0.0
SCN1A,0.0,0.0,0.0,0.0,0.0,0.0
MED18,0.18000000000000016,7.970000000000004,25.410000000000025,24.50000000000008,23.89000000000006,188.32000000000073
ECE1,55.43000000000001,2.460000000000002,60.939999999999934,2.6000000000000023,13.839999999999923,87.20000000000026
TEX13B,0.0,0.0,0.0,0.0,0.0,0.0
SNN,1.1700000000000021,0.0,0.0,0.0,0.0,0.0
BCL2L15,0.0,1.4200000000000013,0.0,15.350000000000076,0.0,52.62999999999985
C6orf62,568.639999999998,199.77000000000055,183.5300000000003,146.5399999999999,1825.3400000000015,180.08999999999943
WNT3A,0.0,0.0,0.0,0.0,0.0,0.0
OR5K1,0.0,0.0,0.0,0.0,0.0,0.0
IL22RA2,0.0,0.0,0.0,0.0,0.0,0.0
SOWAHB,0.0,0.0,0.0,0.0,0.0,0.0
MGC21881,0.0,18.769999999999996,54.030000000000136,0.0,0.0,0.0
MIR29B1,0.0,0.0,0.0,0.0,0.0,0.0
ASAP2,14.300000000000065,0.0,7.950000000000006,0.0,0.0,0.0
YIPF6,49.519999999999825,23.630000000000095,7.0500000000000025,0.0,0.0,0.0
GABBR1,0.840000000000003,0.0,0.0,0.0,0.0,0.0
PROX1,0.0,0.040000000000000036,0.0,0.0,0.0,0.0
PPP1R1B,0.0,0.0,0.0,0.0,0.0,0.0
SCN3A,0.0,0.0,0.0,0.0,0.0,0.0
LANCL2,0.0,0.0,0.0,0.0,0.0,0.0
TIAF1,0.0,0.0,0.0,0.0,0.0,0.0
MOGS,80.20000000000024,0.0,0.0,0.0,0.0,138.5699999999995
OPN1MW,0.0,0.0,0.0,0.0,0.0,0.0
SSRP1,2.749999999999999,0.5400000000000005,0.0,0.0,0.0,0.0
SNORA70D,0.0,0.0,0.0,0.0,0.0,0.0
RPS17L,2408.019999999995,2941.649999999998,334.53000000000094,2569.9000000000033,905.4000000000025,2692.279999999997
KIAA1656,0.0,0.6200000000000006,11.560000000000024,3.029999999999997,0.0,0.0
ASXL2,10.029999999999992,0.0,0.0,75.16999999999996,0.0,24.640000000000043
RPE65,0.0,0.0,0.0,0.0,0.0,0.0
SNAI1,0.0,0.0,0.0,0.0,0.0,0.0
MIR4763,0.0,0.0,0.0,0.0,0.0,0.0
EFNA2,0.0,0.0,0.0,0.0,0.0,0.0
TP53I13,0.0,56.86999999999991,0.0,0.0,0.0,0.0
MIR1244-1,0.0,0.0,0.0,0.0,355.0899999999999,0.0
CLDN9,0.0,0.0,0.0,0.0,0.0,0.0
SLC17A9,0.0,0.0,34.94,0.0,0.0,0.0
WDR96,0.0,0.0,0.0,0.0,0.0,0.0
GUSBP1,0.0,0.2400000000000002,0.0,0.0,0.0,0.0
DEFB4A,0.0,0.0,0.0,0.0,0.0,0.0
RRP7B,1.359999999999999,0.6299999999999994,0.0,72.6,0.0,0.0
C17orf100,0.0,5.049999999999997,0.0,0.0,0.0,0.0
C14orf178,0.0,1.399999999999999,0.0,0.0,76.37999999999971,0.0
GC,0.0,0.0,0.0,0.0,0.0,0.0
MIR424,0.0,0.0,0.0,0.0,0.0,0.0
KCTD10,0.0,1.5300000000000025,11.369999999999937,0.0,11.759999999999962,0.0
IER3,0.0,0.0,114.29999999999993,0.0,0.0,0.0
ADC,0.0,0.0,0.0,0.0,0.0,0.0
MLL3,4.990000000000004,9.410000000000005,7.799999999999998,0.0,39.25999999999988,5.229999999999997
MUC5B,0.0,0.0,0.0,0.0,0.0,0.0
CSRP1,67.10999999999983,264.0899999999994,693.9899999999986,0.0,0.0,0.0
MOSPD1,147.27999999999963,156.77999999999975,0.0,0.0,23.789999999999893,37.780000000000165
TMEM170A,0.0,0.7699999999999974,0.0,0.0,0.0,0.0
MIR514B,0.0,0.0,0.0,0.0,0.0,0.0
RAD1,60.249999999999815,1.729999999999996,12.290000000000067,0.4200000000000004,56.27999999999976,19.749999999999975
C21orf49,0.0,0.950000000000002,0.0,0.0,0.0,0.0
LOC100287534,0.0,0.0,0.0,0.0,0.0,0.0
LINC00113,0.0,0.0,0.0,0.0,0.0,0.0
NTM,0.0,0.0,0.0,17.54000000000005,0.0,0.0
NFRKB,0.0,14.600000000000083,8.81,0.0,0.0,0.0
DDX39A,236.32000000000005,57.56000000000004,32.680000000000064,0.0,0.0,0.0
FANCA,0.0,0.0,0.0,0.0,0.0,0.0
VTI1A,0.0,0.0,0.0,0.0,0.0,0.0
PCBP3,12.380000000000049,0.0,0.0,0.0,0.0,0.0
ASAP1,5.470000000000004,10.559999999999988,7.089999999999996,0.0,26.629999999999946,0.0
BFSP2,0.0,1.6899999999999982,0.0,0.0,0.0,0.0
ZNF354C,0.0,0.0,0.0,0.0,0.0,0.0
SMG8,0.0,0.0,13.760000000000016,0.0,0.0,0.0
LOC400940,0.0,0.0,0.0,0.0,0.0,0.0
IKBKG,0.0,22.690000000000023,0.0,0.0,0.0,0.0
EEPD1,0.0,0.0,9.5,0.0,0.0,0.0
FRMPD4,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF20,0.0,0.18000000000000016,0.0,0.0,0.0,0.0
LMCD1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
MAGEC1,3.540000000000003,0.0,61.9300000000002,0.0,0.0,0.0
AMMECR1,14.339999999999975,0.0,0.0,0.0,0.0,0.0
TTC30B,0.0,0.0,0.0,0.0,0.0,0.0
SEC13,190.12999999999923,151.63999999999982,197.85000000000025,0.0,0.0,0.0
GLDN,0.0,0.0,8.749999999999991,0.0,0.0,0.0
EGF,0.0,0.08000000000000007,0.0,0.0,0.0,0.0
HAGH,0.0,7.549999999999999,122.97000000000033,189.76000000000062,0.0,0.0
SSX4,0.0,0.0,0.0,0.0,0.0,0.0
VSIG1,3.7799999999999967,5.759999999999996,0.0,20.3199999999999,40.21000000000011,0.0
NHLH2,0.0,0.0,0.0,0.0,0.0,0.0
NCAPD3,0.0,0.0,7.92,0.0,0.0,31.570000000000125
MGC16121,0.0,0.0,0.0,0.0,0.0,0.0
FBLL1,0.0,0.0,0.0,0.0,0.0,0.0
BRCC3,10.850000000000017,25.35999999999989,0.0,0.0,0.0,155.75000000000048
HIATL2,0.0,0.0,0.0,0.0,0.0,0.0
CTAGE9,0.0,0.0,0.0,0.0,0.0,0.0
FOXD4L6,0.0,0.0,0.0,0.0,0.0,0.0
USP17L2,0.0,0.0,0.0,0.0,0.0,0.0
LCE2D,0.0,0.0,0.0,0.0,0.0,0.0
AGO2,1.1299999999999955,0.0,0.0,0.0,0.0,0.0
TMEM79,0.0,20.450000000000053,0.0,0.0,0.0,0.0
RPS10-NUDT3,0.0,2.9600000000000026,0.0,0.0,0.0,0.0
GTF3C5,0.0,0.0,0.0,0.0,0.0,0.0
MIR7-3,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C4,3.4399999999999986,0.0,0.0,0.0,0.0,0.0
RBM26,0.0,25.399999999999938,12.400000000000011,47.809999999999995,0.0,24.55999999999996
DUSP14,207.17000000000067,170.54000000000056,30.869999999999955,0.0,0.0,0.0
AP4M1,97.25999999999978,0.0,0.0,21.759999999999987,0.0,0.0
RIMBP2,0.0,0.0,0.0,0.0,0.0,0.0
MIR4291,0.0,0.0,0.0,0.0,0.0,0.0
ABCC2,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC16,0.0,1.3700000000000023,7.359999999999998,6.769999999999998,0.0,0.0
TTC12,0.0,0.0,0.0,0.0,0.0,76.97999999999992
LEF1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SNX13,0.0,0.1200000000000001,13.899999999999935,0.0,0.0,13.880000000000035
C1orf100,0.0,0.0,0.0,0.0,0.0,0.0
MIR3652,0.0,0.0,0.0,0.0,0.0,0.0
CSPP1,0.0,13.239999999999972,0.0,0.0,0.0,0.0
LRRC56,0.0,0.0,0.0,0.0,0.0,0.0
OR1J2,0.0,0.0,0.0,0.0,0.0,0.0
MIR3910-2,0.0,0.0,0.0,0.0,0.0,0.0
THY1,0.0,0.0,0.0,0.0,0.0,0.0
KIT,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D8,0.0,27.08999999999993,0.0,0.0,0.0,0.0
FLJ35390,0.0,0.2299999999999991,0.0,0.0,0.0,0.0
CACFD1,0.0,28.679999999999886,0.0,0.0,0.0,0.0
EPHA7,0.0,0.0,0.0,0.0,0.0,0.0
SOLH,10.449999999999942,0.0,0.0,0.0,0.0,0.0
SLC50A1,21.19999999999992,24.00000000000007,234.86,0.0,494.2300000000008,106.3499999999997
SVIP,0.0,0.0,33.70999999999996,0.0,245.69000000000057,0.0
HAND2,0.0,0.0,0.0,0.0,0.0,0.0
MIR3926-2,0.0,0.0,0.0,0.0,0.0,0.0
MARVELD3,0.0,5.249999999999999,0.0,19.309999999999906,37.22000000000015,0.0
CRCP,54.95000000000015,30.179999999999858,17.62999999999991,5.099999999999998,26.189999999999955,52.43999999999991
CREB3,0.0,0.20999999999999908,24.84000000000006,0.0,0.0,0.0
KRTAP1-5,0.0,0.0,0.0,0.0,0.0,0.0
OR8K1,0.0,0.0,0.0,0.0,0.0,0.0
RASSF10,0.0,0.0,0.0,0.0,0.0,0.0
MED25,0.0,10.54000000000003,0.0,0.0,0.0,0.0
FTSJD1,0.0,30.36999999999992,0.0,253.5500000000003,0.0,0.0
FDX1,0.0,28.51000000000004,0.0,0.0,0.0,0.0
FUOM,0.0,0.0,129.5799999999997,0.0,0.0,0.0
FAM19A1,0.0,0.0,0.0,0.0,0.0,0.0
IL13RA1,71.6599999999998,0.5899999999999994,0.0,50.20000000000011,0.0,0.0
ZNF627,0.0,0.0,0.0,0.0,0.0,0.0
NHP2L1,322.64999999999975,388.21000000000055,31.049999999999997,164.24,56.739999999999895,239.17999999999932
EIF2B2,0.0,24.54000000000007,0.0,0.0,0.0,0.0
ZNF593,143.44999999999993,107.76000000000036,236.0000000000004,0.0,0.0,0.0
MTUS2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
WIPI2,28.419999999999995,0.970000000000002,0.0,3.009999999999997,0.0,0.0
TAS2R7,0.0,0.0,0.0,0.0,0.0,0.0
RANBP1,19.11000000000002,118.92000000000017,0.0,0.0,0.0,0.0
CSNK2B,200.2299999999999,74.62999999999995,42.22999999999998,308.5399999999999,0.0,0.0
CFHR1,0.0,0.0,0.0,0.0,0.0,0.0
MIR645,0.0,0.0,0.0,0.0,0.0,0.0
FLJ39051,0.0,244.22999999999914,0.0,0.0,0.0,0.0
WBP11,40.639999999999844,38.500000000000156,0.0,0.0,0.0,0.0
TEX2,42.649999999999935,0.6699999999999995,17.47000000000002,0.0,0.0,0.0
LOC100130357,0.0,0.16999999999999904,0.0,0.0,0.0,0.0
GALNT2,17.130000000000017,86.19000000000013,29.989999999999934,56.400000000000006,18.699999999999935,0.0
WNT9A,0.0,0.0,0.0,0.0,0.0,0.0
LINC00548,0.0,0.0,0.0,0.0,0.0,0.0
FLJ33360,1.6099999999999959,0.5000000000000004,0.0,0.0,0.0,0.0
STK3,0.0,6.4200000000000035,0.0,0.0,0.0,0.0
REPS2,0.4800000000000004,0.18999999999999906,0.0,2.719999999999998,3.7199999999999966,22.310000000000073
MIR141,0.0,0.0,0.0,0.0,0.0,0.0
LOC100506810,0.0,0.0,0.0,0.0,0.0,0.0
FAM78A,0.0,0.0,0.0,0.0,21.20999999999993,0.0
FCGR3A,0.0,0.0,0.0,865.1299999999994,0.0,0.0
H2AFY2,0.0,0.0,0.0,0.0,0.0,0.0
VEZT,0.0,6.979999999999995,0.0,8.700000000000001,6.089999999999998,58.250000000000014
RNF150,0.0,0.0,0.0,0.0,0.0,0.0
CCNK,0.0,7.82,0.0,0.0,0.0,0.0
FSHR,0.0,0.0,0.0,0.0,0.0,0.0
LCE2B,0.0,0.0,0.0,0.0,0.0,0.0
CD200,0.0,0.3499999999999992,20.580000000000048,0.0,0.0,0.0
ORMDL1,0.0,0.0,0.0,6.509999999999998,230.77999999999915,215.32999999999927
OR51S1,0.0,0.0,0.0,0.0,0.0,0.0
KRT83,0.0,0.0,0.0,0.0,0.0,0.0
COL19A1,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,0.0,0.20000000000000018,11.429999999999993,0.0,7.119999999999999,0.0
C1GALT1,61.4400000000002,2.659999999999998,14.200000000000003,141.83999999999975,0.0,0.0
BAG3,0.0,0.0,0.0,0.0,0.0,0.0
CA5A,0.0,0.0,0.0,0.0,0.0,0.0
DKK4,0.0,0.0,0.0,0.0,0.0,0.0
SGK2,0.0,0.0,0.0,0.0,0.0,0.0
LOC100129083,0.0,0.0,0.0,0.0,0.0,0.0
USP11,70.24999999999994,25.64000000000013,0.0,0.0,93.26999999999981,323.8499999999989
PIK3C2G,0.0,0.0,0.0,0.0,0.0,0.0
VTRNA1-2,0.0,0.0,0.0,0.0,0.0,0.0
PRKDC,3.919999999999997,21.2800000000001,3.2699999999999974,11.710000000000038,0.0,52.60999999999981
IMPA2,0.0,0.0,0.0,0.0,0.0,0.0
SNORD115-40,0.0,0.0,0.0,0.0,0.0,0.0
MSR1,0.0,0.10999999999999899,0.0,0.0,0.0,0.0
PDCD6IP,32.55999999999993,88.45999999999982,0.0,26.29000000000007,69.92999999999994,0.0
ZNF740,2.7,3.029999999999997,0.0,0.0,0.0,0.0
FAM122A,0.0,18.05999999999996,0.0,0.0,0.0,0.0
ATXN2,0.8099999999999974,22.549999999999986,0.0,0.0,0.0,0.0
SLC17A4,0.0,0.0,0.0,0.0,0.0,0.0
RS1,0.0,0.0,0.0,0.0,0.0,0.0
MIR548Y,0.0,0.0,0.0,0.0,0.0,0.0
NET1,0.0,0.0,0.0,0.0,0.0,22.700000000000053
NPY1R,0.0,0.0,0.0,0.0,0.0,0.0
MVD,0.0,60.929999999999964,76.98999999999982,0.0,0.0,0.0
CHDH,0.0,1.399999999999999,0.0,6.819999999999997,0.0,0.0
LGALS12,0.0,0.0,0.0,0.0,0.0,0.0
IK,179.25000000000017,93.51999999999995,23.70999999999993,0.0,0.0,46.15999999999987
GCNT2,0.4800000000000004,1.9900000000000029,0.0,0.0,0.0,0.0
SURF4,0.0,63.189999999999756,75.88999999999986,0.0,122.33000000000031,0.0
C7orf41,0.0,4.02,0.0,0.0,0.0,0.0
BCS1L,74.55000000000005,0.0,0.0,0.0,0.0,0.0
C20orf141,0.0,0.0,0.0,0.0,0.0,0.0
BCAS2,80.99000000000002,33.99000000000009,0.0,0.0,701.0800000000016,0.0
MIR4516,0.0,0.0,0.0,0.0,0.0,0.0
GIMD1,0.0,0.0,0.0,0.0,0.0,0.0
ACE2,0.0,0.0,0.0,0.0,0.0,0.0
FAM186B,0.0,0.0,0.0,0.0,0.0,0.0
ICT1,0.0,53.030000000000214,0.0,0.0,659.8400000000015,0.0
SEL1L2,0.0,0.0,0.0,0.0,0.0,0.0
CD79B,0.0,0.0,0.0,0.0,0.0,191.10000000000042
DNA2,0.0,0.0,0.0,0.0,0.0,0.0
MRPS9,41.31000000000004,66.95999999999975,0.0,0.0,0.0,0.0
DPY19L1P1,0.0,2.579999999999998,0.0,0.0,0.0,162.25999999999996
IRS2,76.29999999999998,7.85,0.0,0.0,0.0,0.0
LUZP2,0.0,0.2200000000000002,0.0,0.0,0.0,0.0
SIK2,30.790000000000106,0.0,0.0,9.289999999999996,0.0,0.0
RPL17,3409.629999999991,6489.600000000008,206.67000000000013,2111.530000000003,6661.529999999995,4803.730000000007
CLCA3P,0.0,0.0,0.0,0.0,0.0,0.0
FAM53A,0.0,23.95000000000007,0.0,0.0,0.0,0.0
ZNF514,0.0,0.0,0.0,4.18,0.0,0.0
ZKSCAN1,0.0,58.44999999999975,33.84,0.0,87.6699999999997,41.65999999999989
ADCK2,0.0,0.0,19.23000000000009,0.0,0.0,0.0
FASTKD2,0.0,0.30000000000000027,0.0,28.44999999999995,4.049999999999995,13.960000000000022
KCNMB3,0.0,1.5700000000000003,0.0,0.0,0.0,0.0
POFUT2,0.0,0.0,0.0,0.0,0.0,0.0
GNG2,24.659999999999936,0.0,0.0,64.88000000000012,195.4999999999999,69.18999999999973
BSX,0.0,0.0,0.0,0.0,0.0,0.0
OR6Y1,0.0,0.0,0.0,0.0,0.0,0.0
CAND2,0.0,0.0,0.0,0.0,0.0,0.0
MIR4469,0.0,0.0,0.0,0.0,0.0,0.0
FLYWCH2,80.76999999999978,45.469999999999814,0.0,0.0,0.0,97.23999999999972
MDH2,304.25000000000114,171.81000000000063,108.15999999999983,739.810000000001,677.020000000001,0.0
BCL6,93.83999999999989,0.0,0.0,0.0,0.0,149.25000000000023
DRP2,0.0,0.0,0.0,0.0,0.0,0.0
TXNL4A,23.250000000000064,87.77999999999994,33.76999999999999,0.0,0.0,0.0
TPD52L1,0.0,28.969999999999988,37.13000000000015,0.0,0.0,0.0
OR3A1,0.0,0.0,0.0,0.0,0.0,0.0
