gene,B.cells,monocytic.lineage,CD4.T.cells,CD8.T.cells
PCDH20,11.6303,12.4243,5.03,5.50964
PCDH7,18.9546,16.4762,4.74,4.6894800000000005
PCDH8,17.7662,16.0386,5.28,5.15939
PCDH9,24.9842,18.4601,4.12,3.3746099999999997
PCDHA9,19.7687,18.6081,4.82,3.8823
PCDHB1,9.5613,7.9342,3.58,3.45211
PCDHB10,5.1512,5.1314,3.38,3.85141
PCDHB11,10.3168,12.0434,4.53,4.91138
PCDHB12,12.7323,12.9895,4.92,4.03717
PCDHB13,6.7345,4.9936,4.04,3.3946699999999996
PCDHB14,8.3245,6.9686,3.42,3.0876200000000003
PCDHB15,5.2514,5.0105,3.85,3.33391
PCDHB16,13.2491,12.3054,5.33,4.58505
PCDHB17,8.1921,7.7576,4.23,3.83028
PCDHB18,15.4669,15.8351,4.53,4.102580000000001
PCDHB2,12.1795,14.5861,5.4,4.81899
PCDHB3,7.5299,9.7608,3.98,3.87299
PCDHB4,4.5972,6.0548,2.93,3.9110400000000003
PCDHB5,8.6447,8.6493,3.95,4.80699
PCDHB6,8.5398,8.4999,3.97,3.22915
PCDHB7,7.8066,8.1448,4.41,3.9039699999999997
PCDHB8,2.8374,3.6595,2.9,3.51148
PCDHB9,17.6723,18.1655,4.8,4.29847
PCDHGC3,16.5932,19.0359,4.29,3.9018900000000003
PCDP1,9.4262,9.627,3.75,3.55516
PCED1A,262.2338,271.1223,6.57,8.24435
PCED1B,587.727,198.0519,5.98,9.32489
PCF11,736.4017,578.6618,9.15,9.15638
PCGF1,310.0546,233.4208,6.57,7.9294
PCGF2,88.148,351.1919,6.31,5.649830000000001
PCGF3,305.3744,372.648,7.74,9.034130000000001
PCGF5,640.3267,416.4814,9.16,9.62627
PCGF6,478.50055,298.793,6.52,8.33072
PCID2,261.4283,186.97635,8.18,8.56912
PCIF1,455.358,384.4024,5.87,8.74653
PCK1,12.7026,12.0208,4.85,4.4896
PCK2,660.3933,577.5604,6.67,7.802110000000001
PCLO,11.936,10.5611,4.32,3.78524
PCM1,832.5643,636.5516,10.24,9.83333
PCMT1,1370.3477,1495.6308,8.59,10.0568
PCMTD1,541.3864,350.7812,9.24,9.29521
PCMTD2,527.2687,353.2973,9.18,9.147680000000001
PCNA,1572.4820000000002,834.7091,7.33,9.419189999999999
PCNP,1815.2356,1362.9335,10.7,10.4577
PCNPP5,1300.23,978.8721,10.04,10.2262
PCNT,180.2707,125.1197,6.82,7.50632
PCNX,509.0343,1563.2414,8.81,9.898769999999999
PCNXL2,99.5721,68.9779,8.02,8.773480000000001
PCNXL3,502.35310000000004,547.3784499999999,6.38,8.965995
PCNXL4,398.1531,415.02099999999996,7.37,8.08498
PCOLCE,139.6516,112.0789,6.13,7.304869999999999
PCOLCE2,11.3207,14.3119,4.81,4.525869999999999
PCP2,70.26899999999999,76.5574,7.2,7.62965
PCP4,20.836,16.2172,5.34,5.97078
PCP4L1,64.7422,70.9131,6.44,6.23882
PCSK1,10.6538,10.5584,3.74,3.82196
PCSK1N,97.6557,122.6831,6.87,7.904539999999999
PCSK2,23.4235,23.0992,5.14,4.86878
PCSK4,78.6333,71.7172,6.25,7.1458699999999995
PCSK5,25.1385,164.6731,5.08,7.9050199999999995
PCSK6,39.7038,37.2259,5.68,5.44931
PCSK7,609.1116,510.0097,7.41,9.61154
PCSK9,39.5805,49.5207,6.4,6.26081
PCTP,697.7865,752.217,5.27,7.43832
PCYOX1,231.8348,280.9398,7.14,7.880780000000001
PCYOX1L,475.2993,350.3974,6.77,9.57088
PCYT1A,428.3548,812.591,7.23,9.76287
PCYT1B,23.6649,19.7953,4.81,5.39123
PCYT2,491.5607,227.00830000000002,5.654999999999999,8.498965
PDAP1,313.0863,247.7545,7.48,7.82775
PDC,9.8172,9.3071,4.03,3.8310699999999995
PDCD1,116.6385,129.4567,6.85,7.1821399999999995
PDCD10,253.8869,195.4857,9.02,8.471910000000001
PDCD11,241.9277,198.90634999999997,6.855,7.630545
PDCD1LG2,246.3003,1487.3755,5.14,6.7064699999999995
PDCD2,384.6365,296.0507,8.62,8.76205
PDCD2L,167.8101,117.8276,6.81,7.26692
PDCD4,386.1066,192.0496,11.26,8.4926
PDCD5,300.1925,286.4482,7.55,8.19213
PDCD6IP,1064.1218,1192.0852,8.54,10.3159
PDCD7,263.7764,193.3454,8.71,8.00613
PDCL,247.2766,164.9345,6.83,7.93185
PDCL2,6.8853,6.8819,2.97,3.49231
PDCL3,237.1353,205.3707,9.36,8.98894
PDDC1,150.7868,130.6015,7.02,7.75113
PDE10A,8.3605,8.2224,3.53,4.0574900000000005
PDE11A,11.8144,9.9977,4.04,4.1498099999999996
PDE12,194.9809,200.8171,6.78,8.44444
PDE1A,3.3248,3.4863,3.46,3.25506
PDE1B,86.3973,73.1226,5.21,7.04643
PDE1C,19.9767,11.7403,4.37,4.02806
PDE2A,23.2193,27.1223,5.26,4.54446
PDE3A,12.7424,15.2419,4.87,3.7594800000000004
PDE3B,96.3428,259.2493,9.43,9.76567
PDE4A,84.5706,350.2759,6.06,6.35794
PDE4B,168.6191,172.8056,7.52,8.00992
PDE4C,44.605,43.4601,6.23,6.2338
PDE4D,43.1678,44.9715,6.2,6.761839999999999
PDE4DIP,75.33330000000001,232.47005,7.915,6.59715
PDE5A,10.0154,7.4948,4.45,3.6025400000000003
PDE6A,11.780999999999999,13.8801,4.36,3.9574300000000004
PDE6B,106.5607,62.3839,6.19,6.39269
PDE6C,9.8108,5.9438,3.99,3.4965800000000002
PDE6D,1113.7827,957.5025,7.92,9.03222
PDE6G,100.9991,120.3787,5.86,6.5464199999999995
PDE6H,28.3029,29.0117,4.43,3.5697400000000004
PDE7A,777.0039,236.7856,9.88,8.919939999999999
PDE7B,73.9921,25.2227,4.63,4.6897400000000005
PDE8A,194.6669,211.8647,6.88,6.44607
PDE8B,14.3611,16.1414,4.83,4.6778900000000005
PDE9A,137.6075,164.3767,6.55,6.95639
PDF,218.5614,178.6047,6.96,7.74878
PDGFA,42.8899,242.6309,5.28,5.568169999999999
PDGFB,37.7297,137.7752,5.67,5.41024
PDGFC,9.4125,19.1121,4.23,3.4342300000000003
PDGFD,22.6386,12.0757,4.17,3.9955800000000004
PDGFRA,23.631999999999998,25.8222,4.61,4.8445800000000006
PDGFRB,65.0885,48.9048,5.98,9.4035
PDGFRL,23.5259,24.3541,4.77,4.85653
PDHA1,505.9333,495.1766,8.86,8.81945
PDHA2,27.0642,30.1211,5.44,4.3979099999999995
PDHB,708.1788,495.2044,7.38,8.92505
PDHX,492.1997,477.1674,7.54,9.166789999999999
PDIA2,34.757,34.7673,5.75,4.7373400000000006
PDIA3,2066.6161,2545.3319,9.935,10.4741
PDIA4,609.6042,1060.7423,7.31,9.030669999999999
PDIA5,132.5762,130.2765,5.11,6.72577
PDIA6,2531.4662,2263.0676,8.09,9.11289
PDIK1L,78.9143,83.0729,5.91,5.84476
PDILT,9.8573,9.4699,4.34,3.98695
PDK1,568.0303,322.0638,8.89,10.5391
PDK2,247.8488,162.5896,5.71,8.082989999999999
PDK3,586.0498,455.575,6.92,8.51699
PDK4,35.5672,34.9923,4.33,4.7391
PDLIM1,2906.1324,512.4693,4.75,6.55425
PDLIM2,190.5546,232.4692,6.52,8.35674
PDLIM3,12.9791,14.7507,5.35,4.45213
PDLIM4,51.6934,226.1046,5.76,5.77579
PDLIM5,111.0055,381.7032,5.46,7.10177
PDLIM7,173.5473,493.4357,6.9,7.03211
PDP1,444.9454,665.6677,8.11,9.034889999999999
PDP2,234.8762,257.4367,4.96,7.712160000000001
PDPK1,358.7186,457.8072,7.44,8.344389999999999
PDPN,36.3044,424.0732,5.2,5.611759999999999
PDPR,701.7856,651.3771,8.22,9.97224
PDRG1,207.6391,125.4171,5.53,6.7957600000000005
PDS5A,1247.3551,1009.7665,9.26,10.2298
PDS5B,527.3182,341.0633,8.49,8.91146
PDSS1,380.7418,902.9292,6.63,8.24785
PDSS2,88.2086,86.8144,5.56,5.54694
PDX1,49.5989,57.7635,5.46,6.581869999999999
PDXDC1,770.8275,799.9645,7.83,9.55367
PDXDC2P,338.7324,300.2318,8.31,9.32075
PDXK,115.1653,262.7962,6.49,8.1664
PDXP,290.4107,238.8385,6.84,8.006689999999999
PDYN,7.1513,7.1323,4.47,4.66242
PDZD11,80.5064,64.7929,4.58,7.2285
PDZD2,27.1099,22.5313,5.15,4.89975
PDZD3,30.3609,25.0933,5.87,4.843030000000001
PDZD4,28.4216,23.6591,5.04,4.71114
PDZD7,36.0685,36.6715,6.14,5.18989
PDZD8,217.7671,286.459,7.41,8.95052
PDZD9,10.5429,11.6675,4.65,3.78169
PDZK1,10.7207,8.8952,4.75,4.559880000000001
PDZK1IP1,49.6757,44.8092,5.94,5.9497
PDZRN3,14.6887,15.9515,4.64,4.59883
PDZRN4,10.8356,8.7192,3.89,3.31448
PEA15,1662.1572,2953.7085,6.31,8.78471
PEAK1,229.5605,291.5438,5.22,7.77837
PEAR1,20.6531,26.7027,5.57,5.51382
PEBP1,1185.1137,1073.8053,9.96,9.58563
PEBP4,34.0549,33.0356,5.24,4.796119999999999
PECAM1,468.2263,1289.0259,8.83,10.3919
PECR,227.5609,101.6545,7.4,7.856039999999999
PEF1,746.1647,511.9025,6.22,8.43714
PEG10,694.1002,139.2316,4.97,4.99681
PEG3,25.9358,29.5893,5.61,4.98308
PELI1,426.7912,375.6521,8.82,9.29689
PELI2,132.0579,96.7601,7.09,6.76475
PELI3,59.0921,76.1953,5.92,6.27029
PELO,73.1159,136.452,5.01,7.2449699999999995
PELP1,312.7157,328.8964,6.15,7.700419999999999
PEMT,532.8779,674.0485,4.88,8.613710000000001
PENK,43.0112,37.5336,5.54,5.76462
PEPD,748.6152,1234.2376,6.15,10.0024
PER1,145.9082,160.1039,6.48,8.32886
PER2,186.6862,259.2458,6.34,6.38791
PER3,56.7706,48.7413,5.71,6.39269
PERM1,35.4026,38.3466,6.2,5.97063
PERP,117.9869,157.387,6.15,7.85306
PES1,308.9327,264.9522,5.41,8.13315
PET112,225.111,180.3006,5.07,6.782430000000001
PET117,116.4356,94.0803,7.29,6.50397
PEX1,377.0243,247.0523,7.92,8.708910000000001
PEX10,194.0178,223.6936,5.84,7.741789999999999
PEX11A,45.9686,43.4213,5.43,4.92518
PEX11B,1399.2468,933.4262,7.9,10.1818
PEX11G,95.3465,99.6786,7.08,6.28876
PEX12,222.2572,166.0862,5.04,6.02921
PEX13,227.15200000000002,246.8949,7.24,8.0189
PEX14,236.3807,235.8021,6.38,7.84945
PEX16,223.3087,176.7874,6.87,8.01015
PEX19,467.8551,444.2177,7.36,8.752469999999999
PEX2,328.9009,160.6347,7.0,6.63212
PEX26,417.1314,290.9116,6.82,8.12175
PEX3,240.1966,146.6181,6.11,8.177999999999999
PEX5,118.5369,90.3514,5.71,6.74459
PEX5L,16.6824,19.8005,5.04,4.40436
PEX6,145.6392,106.9913,6.64,7.343489999999999
PEX7,62.6443,79.5519,6.83,4.61535
PF4,19.9255,21.9147,4.33,5.5141800000000005
PF4V1,22.9448,25.5076,5.44,4.953530000000001
PFAS,308.6445,240.7625,5.92,7.46643
PFDN1,1102.3052,997.4766,7.23,10.2796
PFDN2,682.5099,802.4834,8.99,9.14622
PFDN4,93.1131,76.1312,5.39,7.25992
PFDN5,337.361,353.4804,11.62,8.166160000000001
PFDN6,1047.6159,831.4918000000001,8.53,9.715893333333332
PFKFB1,25.186999999999998,22.9418,3.9,4.76483
PFKFB2,100.3117,61.5795,3.8,6.7471
PFKFB3,1118.4248,1252.5391,6.09,9.1944
PFKFB4,108.366,207.6049,5.53,5.215380000000001
PFKL,772.9425,575.6977,6.38,8.73422
PFKM,276.0637,116.4457,5.2,6.82798
PFKP,1080.3042,1413.1667,6.5,8.726289999999999
PFN1,5081.4908,4884.764,10.2,12.1702
PFN1P2,4286.7996,4016.7215,12.1,12.3523
PFN2,49.8853,29.3323,5.65,5.02722
PFN3,31.314,36.3975,5.63,6.55692
PFN4,43.2496,32.9632,4.62,4.6232
PGA3,19.105166666666666,27.38886666666667,5.383333333333333,5.44931
PGAM1,3410.202466666667,3375.6616333333336,8.813333333333333,9.689626666666667
PGAM2,67.9498,61.8087,6.46,6.85072
PGAM4,2691.6653,2659.6204,8.55,9.875175
PGAM5,644.9545,586.361,6.59,9.24985
PGAP1,72.5925,99.3222,5.83,8.776819999999999
PGAP2,696.8112,606.1168,6.56,9.1974
PGAP3,106.7527,130.5605,5.7,7.99954
PGBD1,50.1067,23.7863,5.05,5.36929
PGBD2,82.9259,60.1419,5.37,5.39875
PGBD4,174.4112,141.4061,7.09,7.028569999999999
PGBD5,11.7087,11.9701,4.83,4.63449
PGC,19.4465,24.828000000000003,5.11,5.27379
PGD,2355.5808,4601.6312,5.86,9.633339999999999
PGF,56.5719,60.226000000000006,6.14,6.10949
PGGT1B,461.1754,355.1762,8.01,7.9289
PGK1,3678.8919,3388.6833,8.04,10.9797
PGK2,10.6624,13.0084,4.18,3.71866
PGLS,256.47700000000003,224.1515,4.61,6.881660000000001
PGLYRP1,23.5357,22.8867,6.01,6.03023
PGLYRP2,23.9333,19.0338,5.59,4.83551
PGLYRP3,7.9666,9.2338,5.2,4.1498099999999996
PGLYRP4,26.266,29.3748,4.98,4.3669199999999995
PGM1,404.3992,253.6334,5.05,8.275139999999999
PGM2,851.6971,1031.1881,6.51,9.03335
PGM2L1,73.7963,85.1933,6.41,7.17515
PGM3,97.9492,159.6489,6.77,6.39901
PGM5,14.542966666666667,19.569300000000002,5.183333333333334,4.29682
PGP,573.8944,605.7756,7.3,8.73737
PGPEP1,177.3583,221.9875,5.51,8.400830000000001
PGPEP1L,39.108000000000004,33.5193,5.55,5.45182
PGR,8.1399,8.7117,4.18,3.63539
PGRMC1,849.6267,818.1464,7.08,9.44905
PGRMC2,271.4883,266.4058,8.3,9.35736
PGS1,323.856,408.2274,6.01,9.15348
PHACTR1,44.4112,28.9008,4.96,4.796119999999999
PHACTR2,131.9663,402.5371,8.93,7.7811699999999995
PHACTR3,28.9851,26.2116,6.3,5.99597
PHACTR4,977.1951,907.0089999999999,8.72,9.30693
PHAX,247.5783,185.9813,7.53,7.866810000000001
PHB,1855.6022,1783.1294,8.21,10.2193
PHB2,2820.4525,2399.1977,7.81,10.7714
PHC1,438.42735,405.99085,8.04,8.44763
PHC2,56.9659,111.8127,6.08,7.04548
PHC3,1145.8897,1193.3301,9.95,10.8575
PHEX,48.9211,38.918,5.23,4.054790000000001
PHF1,272.2874,328.3761,8.08,8.56649
PHF10,683.9787,373.5443,8.69,9.358369999999999
PHF11,572.4792,390.8016,8.78,9.492569999999999
PHF12,660.6728,477.5723,6.63,9.10747
PHF13,107.8258,114.0803,6.06,6.67789
PHF14,371.9142,259.3048,7.67,9.08973
PHF19,781.2116,445.5962,6.21,8.8674
PHF2,282.8036,370.5343,6.47,8.21766
PHF20,262.0158,248.3675,9.53,7.76772
PHF20L1,286.4758,270.2318,7.81,8.95255
PHF21A,951.2757,1064.202,9.17,9.84957
PHF21B,78.3269,71.3222,6.64,6.96483
PHF23,296.7918,285.056,6.01,8.3143
PHF3,727.2260000000001,550.5281,9.86,9.7215
PHF5A,335.2424,227.3776,7.14,7.80408
PHF6,725.3651,277.1595,7.84,8.58062
PHF7,129.7095,138.5284,5.05,6.46964
PHF8,416.5398,413.9754,7.75,9.25783
PHGDH,1302.8419999999999,387.3178,5.7,9.238010000000001
PHIP,585.1142,537.6734,9.15,9.324860000000001
PHKA1,108.8084,82.3242,3.86,4.796119999999999
PHKA2,355.0609,321.5453,6.65,8.161660000000001
PHKB,642.2801,531.0342,8.15,8.86543
PHKG1,18.4533,22.0714,4.64,5.15183
PHKG2,662.0915,504.3912,5.76,9.37509
PHLDA1,50.3285,327.8603,6.31,5.078469999999999
PHLDA2,124.5982,368.0262,6.63,6.8533800000000005
PHLDA3,51.3771,76.7019,6.31,6.70305
PHLDB1,32.6881,89.5203,5.08,5.34323
PHLDB2,51.5834,19.2273,4.1,5.55018
PHLDB3,63.547,63.38905,6.24,6.2044
PHLPP1,184.5576,142.9158,6.48,6.26642
PHLPP2,172.2923,148.3646,5.32,6.993689999999999
PHOSPHO1,32.3734,53.0465,6.05,5.63486
PHOSPHO2,36.2973,27.8264,5.17,5.69906
PHOX2A,22.4919,25.2467,6.14,6.18012
PHOX2B,16.5915,18.1941,4.15,3.96076
PHPT1,147.9572,192.2312,5.82,9.84578
PHRF1,182.2509,192.7383,6.5,7.868110000000001
PHTF1,152.2359,115.9836,6.67,6.3736
PHTF2,558.6368,340.1829,7.71,7.94217
PHYH,90.0777,106.7643,6.49,6.28793
PHYHD1,33.3223,33.5959,6.18,5.87181
PHYHIP,20.2449,20.1227,5.61,5.28903
PHYHIPL,13.6467,11.7707,3.83,4.24907
PHYKPL,279.2482,225.0328,7.07,9.97095
PI15,8.2375,9.9122,3.57,4.38929
PI16,55.5197,55.93899999999999,6.52,7.3161
PI3,31.0493,45.6517,5.17,4.82723
PI4K2A,509.8496,1084.368,5.82,8.183760000000001
PI4K2B,284.4419,138.5219,7.13,7.74605
PI4KA,772.5875,1039.7007,8.13,10.2445
PI4KAP1,806.3061,1134.5604,7.43,10.1112
PI4KAP2,424.4504,650.4529,7.13,9.01626
PI4KB,616.5255,583.3678,6.35,8.46292
PIANP,74.5266,57.2227,5.81,6.30753
PIAS1,1924.3574,1791.8057,9.42,11.2466
PIAS2,408.167,231.1481,8.35,8.42088
PIAS3,283.7016,283.4038,5.74,8.00643
PIAS4,245.2041,246.4,6.41,8.45803
PIBF1,204.0394,128.5008,8.96,7.631939999999999
PICALM,1061.3946,2306.8052,8.85,10.5458
PICK1,238.4932,270.9295,5.88,6.9776
PID1,10.7786,12.8265,4.82,3.9843800000000003
PIDD1,347.5903,238.4692,7.39,7.919569999999999
PIEZO1,152.14245,307.4316,6.515000000000001,7.76825
PIEZO2,17.1793,16.674933333333332,4.526666666666666,4.0273433333333335
PIF1,107.5979,107.5979,5.71,6.17968
PIFO,45.0212,27.898000000000003,4.73,4.48183
PIGA,165.6914,174.7285,5.77,7.7683100000000005
PIGB,738.5604,542.9648,6.28,9.02088
PIGC,69.9497,57.0355,5.39,6.4555
PIGF,110.3825,69.2503,4.13,6.737310000000001
PIGG,190.2636,177.8369,7.31,7.90565
PIGH,89.0765,84.59200000000001,7.78,7.29957
PIGK,168.6101,186.3422,6.11,8.72597
PIGL,175.5274,119.3987,7.27,8.1161
PIGM,361.7918,329.1437,5.35,8.23822
PIGN,247.9837,264.5351,7.35,7.146730000000001
PIGO,331.8452,389.0825,6.41,8.60891
PIGP,113.9552,86.124,5.58,5.63486
PIGQ,172.5201,144.2079,5.44,7.6456800000000005
PIGR,25.9303,23.3165,5.29,4.49402
PIGS,806.7929,1080.8249,7.97,9.50176
PIGT,1018.9648,1237.0752,6.6,9.70505
PIGU,727.972,818.4845,6.64,8.64733
PIGV,244.5128,218.222,6.06,7.64087
PIGW,216.0743,187.1122,5.22,7.09123
PIGX,497.8065,590.8019,3.55,9.641110000000001
PIGY,581.9804,536.1564,8.02,9.187330000000001
PIGZ,46.8556,104.57,5.22,6.00627
PIH1D1,281.2804,218.6264,6.89,7.58161
PIH1D2,18.9716,7.1098,3.22,3.1311299999999997
PIH1D3,5.8439,5.4492,3.33,3.31011
PIK3AP1,1631.3894,1214.9098,5.96,6.5625800000000005
PIK3C2A,416.4963,413.4728,7.21,8.69994
PIK3C2B,879.829,175.1627,5.93,7.505319999999999
PIK3C2G,11.0749,10.2935,4.43,3.48409
PIK3C3,476.0276,474.8094,8.84,9.80309
PIK3CA,319.2702,277.2232,8.46,8.51344
PIK3CB,289.7434,776.3057,6.78,8.09411
PIK3CD,534.2711,381.9525,6.58,9.934339999999999
PIK3CG,1569.4715,853.8014,8.78,9.96325
PIK3IP1,74.2269,124.4486,8.85,10.7544
PIK3R1,914.7589999999999,927.2701,9.88,10.6582
PIK3R2,165.3653,214.6021,5.6,7.233230000000001
PIK3R3,129.1568,74.7105,4.57,5.54725
PIK3R4,554.779,501.6181,7.03,9.06578
PIK3R5,286.5395,1229.7478,5.94,9.75953
PIK3R6,152.0552,359.8522,5.46,5.67905
PIKFYVE,617.4493,444.3431,7.43,9.06001
PILRA,122.4817,2121.2462,6.2,5.64105
PILRB,472.4001,285.755,7.35,9.74365
PIM1,681.6199,2262.7355,7.25,11.4344
PIM2,1314.3738,1173.5797,7.19,10.6768
PIM3,125.6428,320.4479,9.4,7.4961
PIN1,640.5201,536.4759,7.09,9.51689
PIN1P1,164.0404,161.1088,6.3,7.69937
PIN4,37.7743,53.998000000000005,6.69,5.90384
PINK1,98.0376,220.5987,6.35,6.66423
PINK1-AS,181.53334999999998,135.6617,5.635,6.932040000000001
PINLYP,108.1903,78.2359,5.78,5.99821
PINX1,163.1915,130.3558,7.14,7.0615
PIP,15.7385,16.9395,4.96,3.8568
PIP4K2A,1399.0498,1048.1112,10.07,11.6604
PIP4K2B,533.0216,444.8568,6.84,8.92764
PIP4K2C,328.5278,473.2443,5.87,8.23455
PIP5K1A,949.2819,808.3479,8.03,9.88908
PIP5K1B,380.5639,65.9659,4.21,3.81429
PIP5K1C,237.8731,561.8194,5.95,8.09486
PIP5K1P1,22.9869,16.9499,4.5,3.8147699999999998
PIP5KL1,32.8829,26.2085,5.81,5.49862
PIPOX,45.4203,115.7973,5.84,5.41031
PIPSL,24.8786,20.44,4.53,5.77879
PIR,72.0698,253.0564,4.73,4.6897400000000005
PIRT,45.5259,35.3,6.36,5.41691
PISD,348.5171,288.9059,6.38,7.5803199999999995
PITHD1,303.3571,234.4124,6.72,8.2369
PITPNA,1497.4738,2133.6316,6.69,9.68362
PITPNB,588.1685,567.9871,10.1,9.11688
PITPNC1,290.7059,667.3714,9.62,10.6552
PITPNM1,421.7899,323.2345,6.22,9.15824
PITPNM2,47.3204,44.3689,5.33,7.18013
PITPNM3,35.381,35.9408,5.75,5.372330000000001
PITRM1,977.2267,1044.5864,8.85,10.1116
PITX1,31.2777,35.9654,6.08,5.807919999999999
PITX2,18.9758,19.6641,5.35,4.6045300000000005
PITX3,23.3567,26.9166,6.37,5.62122
PIWIL1,13.8149,13.7209,4.55,4.1498099999999996
PIWIL2,11.1116,10.0204,4.27,4.30894
PIWIL3,14.3392,16.8352,3.56,4.22061
PIWIL4,20.865,92.6057,5.16,4.13606
PJA1,93.7084,87.53200000000001,6.21,6.827210000000001
PJA2,877.3299,882.9344,10.54,9.09689
PKD1,77.3561,90.6681,6.2,7.07883
PKD1L1,36.7338,34.6967,4.74,4.746519999999999
PKD1L2,23.0098,23.0098,4.85,5.209
PKD1L3,7.6497,11.2282,4.04,4.314
PKD1P1,798.8553,811.1613,9.1,9.97306
PKD2,111.4179,138.6849,5.97,6.32145
PKD2L1,16.8486,20.4339,4.69,4.26166
PKD2L2,6.6147,5.7648,3.58,4.50506
PKDCC,48.2573,57.3952,5.88,6.30574
PKDREJ,16.2265,18.1693,4.89,4.88336
PKHD1,13.0567,12.1253,4.25,4.20977
PKHD1L1,7.071000000000001,7.099,3.66,3.45946
PKI55,142.869,106.6924,8.06,7.35665
PKIA,110.5659,74.5906,5.69,7.50437
PKIB,9.2157,6.6836,3.78,3.89165
PKIG,794.6855,122.2645,5.32,7.27929
PKLR,43.2617,33.4817,5.69,5.48807
PKM,3758.6540000000005,4109.5604,7.76,10.3767
PKMYT1,444.7022,233.0344,5.64,6.48106
PKN1,488.8579,422.1528,7.2,9.30763
PKN2,330.7387,223.4038,8.89,8.77925
PKN3,93.0632,82.0135,6.28,5.95858
PKNOX1,112.2111,144.5725,6.56,7.365639999999999
PKNOX2,39.1944,46.2996,6.0,5.5683300000000004
PKP1,23.311999999999998,26.0758,5.22,5.295030000000001
PKP2,37.27,38.4547,4.93,4.47432
PKP3,37.0047,37.809,5.77,5.86049
PKP4,129.5995,112.3874,6.62,7.053089999999999
PLA1A,46.0575,32.7198,4.86,5.13408
PLA2G10,14.0422,8.5741,4.62,4.51819
PLA2G12A,169.0021,174.6345,6.34,7.577889999999999
PLA2G12B,24.4151,25.1386,5.98,5.31124
PLA2G15,160.3999,337.7848,5.43,6.80232
PLA2G16,43.6142,34.7418,4.61,5.88413
PLA2G1B,26.8964,26.0815,4.81,5.53146
PLA2G2A,25.0119,27.211,5.78,5.77463
PLA2G2C,28.0739,28.5416,6.44,5.32925
PLA2G2D,58.1517,53.4569,6.99,6.56735
PLA2G2E,41.9249,54.7158,5.9,5.66305
PLA2G2F,61.3101,49.27,5.89,5.76616
PLA2G3,32.1324,40.0666,5.53,5.5679
PLA2G4A,22.8369,264.0526,3.38,3.25506
PLA2G4C,39.3282,135.161,4.25,4.66403
PLA2G4D,29.0965,32.1551,5.37,5.551769999999999
PLA2G4E,23.0848,20.8817,4.64,5.01135
PLA2G4F,32.6408,36.8316,5.56,4.8445800000000006
PLA2G5,33.9399,41.4653,4.94,5.375369999999999
PLA2G6,121.8264,60.742,4.6,7.099589999999999
PLA2G7,44.5805,2366.4887,4.05,3.8616900000000003
PLA2R1,10.5005,8.7223,4.32,3.86904
PLAA,604.2298,644.9247,7.28,9.04137
PLAC1,10.8466,11.9525,4.42,3.96673
PLAC4,6.0884,7.0379,4.54,3.6143199999999998
PLAC8,2212.1898,371.1057,9.71,11.7803
PLAC8L1,23.453000000000003,27.9963,4.89,5.38698
PLAC9,14.2531,14.7124,5.9,5.41031
PLAG1,58.0834,32.3455,5.03,6.43046
PLAGL1,185.0854,189.8261,5.81,6.37924
PLAGL2,453.8287,420.5021,6.35,7.63092
PLAT,60.1888,213.0577,5.83,4.99983
PLAU,52.4566,731.842,5.59,5.13264
PLAUR,156.1244,2424.001,5.33,6.05989
PLB1,24.14,38.562,5.16,4.8951400000000005
PLBD1,24.7477,892.33,5.56,3.58075
PLBD2,207.796,1008.9398,5.92,7.944210000000001
PLCB1,13.88,35.4907,4.41,5.24621
PLCB2,390.69199999999995,741.5631,7.84,10.071
PLCB3,104.0909,159.3769,6.23,6.4452
PLCB4,6.6574,7.5760000000000005,3.64,3.3391699999999997
PLCD1,118.1751,247.2877,5.67,7.46643
PLCD3,68.2415,73.5314,6.53,6.36754
PLCD4,21.5803,21.6358,4.77,4.08933
PLCE1,12.552999999999999,12.2526,3.87,4.11559
PLCG1,303.074,267.2272,8.61,10.9975
PLCG2,2320.4412,646.1365,5.39,6.624810000000001
PLCH1,17.991,14.9353,4.43,4.02069
PLCH2,90.9499,90.0216,6.98,7.55731
PLCL1,20.3325,74.4027,7.73,5.04649
PLCL2,287.4737,184.6149,8.53,9.43572
PLCXD1,322.12135,179.1112,5.32,6.876455
PLCXD2,50.5276,38.232,6.05,7.429130000000001
PLCXD3,9.7297,9.7297,4.59,3.77708
PLCZ1,8.9473,10.7577,3.64,3.37984
PLD1,19.9617,201.7788,4.3,3.8328800000000003
PLD2,142.0644,301.0806,5.99,7.551769999999999
PLD3,386.7168,3470.3884,6.38,9.54912
PLD4,275.7392,84.0426,7.03,6.566139999999999
PLD5,17.8392,21.0975,4.49,4.31559
PLD6,126.0387,123.7183,7.25,7.421069999999999
PLEC,238.7842,460.4239,6.31,8.69785
PLEK,1074.6177,3631.3208,3.97,7.600969999999999
PLEK2,32.4827,58.2897,5.14,5.27315
PLEKHA1,34.8259,132.7542,8.39,8.453339999999999
PLEKHA2,2426.2373,1140.3689,6.85,10.0465
PLEKHA3,120.8309,128.4753,7.67,7.497319999999999
PLEKHA4,74.9579,69.8091,6.85,6.53605
PLEKHA5,19.976,19.2856,5.6,5.19836
PLEKHA6,70.818,55.6866,6.65,5.93519
PLEKHA7,90.4075,108.7305,5.5,5.11152
PLEKHA8,78.5091,86.4872,6.84,6.610119999999999
PLEKHA8P1,60.4758,45.746,7.98,5.53736
