,GSM480959,GSM480960,GSM480961,GSM480962,GSM480963,GSM480964,GSM480965,GSM480966,GSM480967,GSM480968
1385128_at,8.97554925,7.891225844,8.971027037,8.292631572,9.005282071,8.590540206,8.691627878,8.342507065,8.633388227,8.304239274
1385129_at,3.378077505,3.419113972,3.261154902,3.405713787,3.306448153,3.355901412,3.287339558,3.387121924,3.274660088,3.393264219
1385130_at,5.12238013,5.149754849,5.618928864,5.252971116,5.77464243,5.267960317,5.17102877,4.965618888,5.076862446,5.008931385
1385131_at,3.394823349,3.291358256,3.396439898,3.615151062,3.492868087,3.57824355,3.410996855,3.416758431,3.499378557,3.437577217
1385132_at,8.508338318,9.439474655,7.585778423,8.580473708,6.694108018,7.530729829,7.360535794,8.079450281,7.203049057,7.680797779
1385133_at,4.724216795,4.262861338,4.709550272,4.704675618,4.224160532,4.478947187,4.858121824,4.711724988,4.883942672,4.413797184
1385134_at,4.356732345,4.503345588,4.392081022,4.308158845,4.184204277,4.19121951,4.260798629,4.24104173,4.195976277,4.226425118
1385135_at,3.026239246,3.003735755,3.195247264,3.080226994,2.852118645,3.146059287,2.906058116,3.159336447,3.001334666,3.082296098
1385136_at,3.526285525,3.553568444,3.623162037,3.383651697,3.642330259,3.478448483,3.547290982,3.387121924,3.491297301,3.670494316
1385137_at,4.895922533,5.178678787,5.139209623,5.091841265,5.149500201,5.341208655,5.270592981,5.122977299,5.053430587,5.24543017
1385138_at,3.699204543,3.741567964,3.74379287,3.729958751,3.74713647,3.950491718,4.266656613,4.136592736,5.806621,5.601627417
1385139_at,3.686008862,4.279409945,4.472486695,4.702991956,4.154030007,4.541720685,4.013263966,3.90730637,3.889477868,4.385284121
1385140_at,4.046165909,4.219128764,4.116116386,3.878986503,4.233258197,4.27236743,3.971030246,4.00699685,4.081775647,4.119080217
1385141_at,3.56685019,3.676739289,3.609856179,3.651721749,3.641535846,3.710838082,3.659556147,3.408729371,3.564328655,3.471350362
1385142_at,4.95681382,4.530028131,4.821828494,4.488945364,4.425556598,4.537895103,4.479136401,4.397158026,4.447667344,4.644643337
1385143_at,5.679037918,5.039056777,5.656505571,5.532660099,5.472382736,5.65845606,7.859105704,7.345602433,8.116236131,7.733732857
1385144_at,5.94986118,6.018582294,6.922119996,7.046842936,7.529228688,7.610776233,6.871043428,7.058337854,7.127312152,7.011643075
1385145_at,4.134979662,4.072107039,4.05504056,4.53834057,3.991111771,4.334251496,3.94107803,3.898690159,4.134708766,4.229302085
1385146_at,4.056035906,4.154757351,4.375489441,4.190299543,4.246850826,4.033498121,4.189761106,4.055367348,3.934266376,4.098357192
1385147_at,4.344732814,4.348611265,4.425858708,4.325402479,4.607387454,4.67576951,4.24104665,4.197815241,4.445201838,4.277645342
1385148_at,4.220706069,4.355807634,4.325500632,4.314556292,4.644147716,4.478662949,4.286766963,4.576276812,4.524953889,4.398478938
1385149_at,6.117284009,6.188542313,5.88034808,5.998651017,5.669661079,5.865499533,5.903371359,5.843260276,5.929443387,5.929801888
1385150_at,3.457327295,4.030234277,3.621295544,3.747619803,3.573120322,3.961948569,3.785702975,3.800201709,3.551005946,3.634277548
1385151_at,4.504011555,4.397110085,4.320128484,4.555983594,4.423060456,4.594524426,4.178210541,4.46070212,4.564871183,4.350787161
1385152_at,5.185796666,6.056917166,5.132816299,5.332433721,5.971030831,4.821163813,5.619597137,5.830120294,5.055204437,5.65072841
1385153_at,5.507048565,5.751138679,5.694590932,5.77876701,6.262707671,5.469758472,6.018115185,6.289670298,5.954697513,5.937693231
1385154_at,3.893611875,4.314218484,4.009686766,4.244419351,4.712010199,3.980660745,4.186310768,4.466674576,4.225983229,4.046986856
1385155_at,3.964063982,4.414835688,3.960553002,3.951336093,4.221461217,4.185931973,4.079797307,3.97154091,4.11544222,4.182331471
1385156_at,3.265904241,3.656955187,3.690365011,3.58273009,3.55602072,3.57284914,3.562618734,3.431688684,3.466706886,3.539092078
1385157_at,5.230133959,5.807051877,6.253809275,5.965609997,5.804512981,5.125819242,5.646861583,5.45624006,5.431292514,5.93872584
1385158_at,7.372327783,7.590195374,6.906244561,6.943809792,6.294531228,6.38581041,6.732817083,6.957589577,6.91177737,6.972353811
1385159_at,3.414096056,3.695969235,3.629543895,3.418032363,3.608242617,3.619891868,3.468885669,3.617348805,3.503388108,3.75564202
1385160_at,4.268009177,4.32101763,3.883891134,4.295214658,4.031390762,4.040318849,4.038311193,4.194723832,4.119108841,4.207235415
1385161_x_at,5.781022897,5.985500659,5.896372192,6.030172848,6.167845307,6.016910237,6.037489237,5.900418423,5.829033406,6.053603179
1385162_at,8.774646139,6.747510385,8.517889388,6.981164633,7.618714199,6.782829629,7.509859575,6.569253167,7.291554841,6.356560012
1385163_at,4.879723735,5.235734997,5.099898775,5.174067157,5.095250583,4.808700097,5.242674137,5.449037697,4.939180729,5.254317137
1385164_at,4.210592263,3.916573425,4.224068556,4.151463777,4.168851831,4.301250149,4.139424707,3.827116161,4.127569142,4.169951753
1385165_at,4.682222731,4.523224153,4.668707538,4.190799031,4.321283252,4.354206776,4.150576312,4.199295904,4.128898147,4.278745618
1385166_at,4.931188803,4.129161892,4.078569836,3.978603076,3.727615771,3.568349452,3.784506079,3.531335785,3.593184294,3.62699787
1385167_at,6.365595755,6.274609047,6.247525612,6.372338352,6.423573054,6.1711377,6.412904272,6.541569917,6.375001092,6.436232313
1385168_at,5.225908982,5.373679447,5.164117666,5.409742678,5.534434788,5.746075827,5.403113895,5.416591652,5.533065057,5.457231554
1385169_at,3.422416973,3.313927075,3.516103131,3.30746736,3.212789786,3.324439242,3.306838103,3.335232667,3.360307258,3.42770342
1385170_at,7.537017621,7.761987092,8.331827922,8.641750948,8.906774526,9.2724302,8.396576448,8.664621112,8.425638818,8.669439868
1385171_s_at,5.658090128,4.568078882,4.959614863,4.472885509,4.873451537,4.272395615,4.974211402,4.397727346,4.714875648,4.349402917
1385172_at,3.651925742,3.463604006,3.662310853,3.643116865,3.392514291,3.511500942,3.620689057,3.597200323,3.531382923,3.64785538
1385173_at,3.232025507,3.232087908,3.1102729,3.296978829,3.314597589,3.326086575,3.161036599,3.369534951,3.383415508,3.275786731
1385174_at,3.522321025,3.713176977,3.377269468,3.784045434,3.472338063,3.686142494,3.641137849,3.657884538,3.66205977,3.738780246
1385175_at,4.097967434,3.902884618,3.882148742,3.996286138,3.957780971,3.994759492,4.094535874,3.926595335,3.693430179,4.077109426
1385176_at,7.230491166,6.889390124,7.856650506,7.776286385,8.302700161,8.522067842,8.181583268,8.118707349,8.207294884,8.031682534
1385177_at,4.773249476,4.413254421,5.033336343,4.379846354,4.257649256,4.266234872,4.382464745,4.178564586,4.33749443,4.254292823
1385178_at,3.793318706,3.81378995,3.773784514,3.990156594,3.726382624,3.996256448,3.681116794,3.720325341,3.730174245,3.733877254
1385179_at,3.420891575,3.577474106,3.767163757,3.515852717,3.405037823,3.604324465,3.486943595,3.594762607,3.503936447,3.586638862
1385180_at,3.949966862,4.044287094,3.852462776,4.02850296,4.08448632,4.271723078,4.194093058,3.928743761,4.010890465,4.216764597
1385181_at,3.533923679,3.5461957,3.139775649,3.164140422,3.243640671,3.17000616,3.290798133,3.225392592,3.146676608,3.231149247
1385182_at,4.392131696,5.007598359,4.453015351,4.52836136,4.312607992,4.591745384,4.440819193,4.501393361,4.38032419,4.654855665
1385183_at,4.098747191,4.149015912,4.211429689,4.019618752,4.208485332,4.150063604,4.242272373,4.048493052,4.070400759,4.125573505
1385184_at,4.645764018,4.691815031,4.303781933,4.41145665,4.077927089,4.116519619,4.688535646,4.618085999,4.544302566,4.486684611
1385185_at,3.42604263,3.735141853,3.381200408,3.533511693,3.325618796,3.250804708,3.335997879,3.239494087,3.101981747,3.330838936
1385186_at,5.778970111,5.978029086,6.012975693,6.063385258,5.987371187,6.270667237,6.009430135,5.845792448,5.960876107,6.076905678
1385187_at,5.7253017,7.081267134,5.927923343,6.279546193,6.229932245,6.078631092,6.193096138,6.947403797,6.253580405,6.582004206
1385188_at,5.110839011,4.822393291,5.274344474,4.885426558,5.197168858,5.104135576,5.011515545,5.157288393,5.209843791,5.094656155
1385189_at,4.00786403,4.494033658,4.044352997,4.536851043,3.896776846,4.237866966,3.788743885,4.430953261,3.668602954,4.110152551
1385190_at,3.249113857,3.295123043,3.298180649,3.406596054,3.294371161,3.302736326,3.482090035,3.115291917,3.222958683,3.329227501
1385191_at,6.04275757,6.714568974,5.933957208,6.360162839,6.58450102,5.245631777,6.115076331,6.018485003,5.554604624,6.216864444
1385192_at,3.600073559,3.675209251,3.612485255,3.468812229,3.512337742,3.543056832,3.380422235,3.552330215,3.582714977,3.495643916
1385193_at,3.061729705,2.989907643,2.974242963,3.139612536,3.096353917,3.114798648,3.165867035,2.907963737,2.944133443,3.139612536
1385194_at,7.880470161,7.688864605,7.969666615,8.194724267,7.936292399,7.982736491,7.835981257,7.785028415,7.894311269,7.844558369
1385195_at,3.529033027,3.868913344,3.547367123,3.987881711,3.671033242,3.661372046,3.634384041,3.681826667,3.583797138,3.759381942
1385196_at,3.960482904,4.035003604,3.953186977,4.12617786,3.843536129,3.831286705,3.805340534,3.789968105,3.734333944,3.976106708
1385197_at,3.801897854,3.591845301,3.720277972,3.511849084,3.631623869,3.837284657,3.453554429,3.361176786,3.546865253,3.678160162
1385198_at,3.266001778,3.664012624,3.676166536,3.540645144,3.645238095,3.550189614,3.562618734,3.508040189,3.311977782,3.516048523
1385199_a_at,3.53497433,3.76287745,3.616967112,3.515191417,3.726324201,3.577995544,3.649654485,3.632586628,3.909347375,3.73352307
1385200_at,3.993859385,3.869127133,4.280092079,4.267713216,3.858817193,4.097939071,4.058039661,4.009000328,4.097023183,4.025652318
1385201_at,3.553140888,3.809727328,3.652051717,3.678547584,3.424309743,3.544319996,3.424264212,3.55913741,3.557771374,3.552261716
1385202_at,5.232729656,4.822553464,6.046763302,6.13630188,6.468986735,6.842324796,6.133202261,5.946078466,6.251055732,5.75944724
1385203_at,4.352783557,4.432161381,4.343594638,4.046661738,4.471512607,4.538108021,4.327482654,4.29270805,4.38529404,4.153416589
1385204_at,4.256654809,4.0878982,4.354591501,4.366775106,4.350875071,4.169883833,4.471428684,4.037726532,4.157915772,4.45220805
1385205_at,5.935749707,3.97874944,5.422199669,3.931795188,4.450762946,3.710771478,4.394973164,3.767206591,4.179417584,3.831743481
1385206_at,3.365229864,3.31948678,3.266464411,3.35601251,3.245640873,3.545105291,3.319584354,3.4615674,3.556027501,3.515662414
1385207_at,3.393553428,3.576683091,3.360758393,3.597524177,3.49569226,3.508530553,3.480118369,3.462616551,3.379975953,3.480118369
1385208_at,6.488726266,6.714253501,6.701220278,6.820241658,7.137908827,7.119501248,6.91710045,7.002298475,6.860721847,7.038947395
1385209_at,3.905448767,3.631394378,3.595720586,3.629431295,3.732486418,3.82606919,3.605213072,3.701800093,3.660494127,3.711098478
1385210_at,4.097900588,5.507356121,3.961982125,5.078684235,3.730304365,4.599046199,3.707168716,4.439893893,3.94915492,4.450762946
1385211_at,5.462244479,5.214644815,5.359511436,4.951596653,5.35565337,5.236524545,5.730372788,6.417112345,5.83884257,6.048228819
1385212_at,6.981786639,7.159436576,7.299289863,7.405628267,7.741090195,7.126787103,7.458270937,7.765121786,7.571321042,7.537316357
1385213_at,3.689855629,3.952843628,3.731737671,3.816793604,3.867225497,3.93241924,4.448504564,4.396747979,5.674442235,5.039556913
1385214_at,7.859494241,8.61871848,7.203772761,7.371936536,8.100553389,6.279846612,8.1106905,8.392623141,6.877844465,7.691720616
1385215_at,4.155943708,4.01487105,4.476186503,4.155053849,4.932540489,5.180370288,4.164593523,4.235195145,4.286063299,4.135722594
1385216_at,3.355413876,3.345287459,3.439108402,3.469851303,3.553568444,3.524361536,3.529222096,3.605135113,3.504679778,3.581721404
1385217_at,4.675334939,4.284599068,4.365766924,4.287428109,4.122440777,3.736083294,3.987140073,4.081618225,4.399411509,3.770877936
1385218_at,3.333679004,3.209182595,3.205192451,3.423522714,3.227695798,3.215282449,3.409595561,3.361176786,3.216559017,3.371637282
1385219_a_at,8.36625379,8.1953319,8.730068489,8.734762992,8.910449927,9.082536236,8.652710055,8.697061601,8.697882176,8.523888241
1385220_at,6.387270176,6.892799569,5.768572444,6.138996155,4.838247452,4.909390303,5.681978664,5.9825177,5.575918948,5.893684646
1385221_at,3.958969892,4.008031102,3.766713776,3.82695767,3.775008445,3.729989914,3.721774516,3.830503725,3.862619505,3.812785852
1385222_at,3.531366925,3.519309572,3.642771524,3.515493573,3.516385522,3.749989123,3.418611468,3.533970441,3.489574006,3.225292151
1385223_at,5.062397323,5.246539638,5.348499768,5.546090813,5.357307692,5.413795461,5.305349802,5.457209635,5.226625702,5.281483007
1385224_at,6.432658645,6.535087799,6.387845004,6.515910173,6.554255842,6.53733602,6.740884137,6.549280595,6.790815582,6.724316705
1385225_at,3.207481883,3.656778963,3.516257932,3.479004392,3.674358453,3.568134665,3.522788195,3.312391906,3.546039861,3.683943703
1385226_at,6.113734912,6.166531936,5.748426722,5.723713785,5.419478979,5.468400939,5.338957832,5.381446169,5.356046296,5.39249648
1385227_at,7.408028525,6.814454659,7.415697217,6.976750509,6.370714965,6.136273233,6.70023312,6.267541501,6.614923244,6.346113886
1385228_x_at,8.091374834,8.38320013,8.181717981,8.442530926,8.265860458,8.308269362,8.238447047,8.202826259,8.388906134,8.184259471
1385229_at,6.214427524,6.080875447,6.754999357,7.195754739,7.480049086,7.54210403,6.997342029,7.142408995,7.158562533,7.247264656
1385230_at,5.427727469,5.862657177,5.363835381,5.55829987,5.530522022,5.111045677,5.308319085,5.549994471,5.162441461,5.295994359
1385231_at,3.58486981,3.579761021,3.582343523,3.917655131,3.491772129,3.599184036,3.335455789,3.416668626,3.591880104,3.677674868
1385232_at,3.804806408,4.191184845,4.084810528,4.089724587,4.383896795,4.14124592,4.244190442,4.151394556,4.093939793,4.112029735
1385233_at,3.681048287,3.791286682,3.641641453,3.632437211,3.429920858,3.510356127,3.462626715,3.603436229,3.389215925,3.463851088
1385234_at,3.276564397,3.645554573,3.576909349,3.491603993,3.478577494,3.427865007,3.784469691,3.454849371,3.423538905,3.739340264
1385235_at,8.667124063,8.509889137,9.536180122,9.595976227,9.885939565,10.20660388,9.345606985,9.239654586,9.58283645,9.27630345
1385236_at,6.881545687,6.498876798,6.610088374,6.501883575,6.261751794,6.307365311,6.505232482,6.454706379,6.695240363,6.372853733
1385237_at,3.492868087,3.746388988,3.735569215,3.579151314,3.497972166,3.352696326,3.469535014,3.475658057,3.522476879,3.485849419
1385238_at,8.385695459,9.435604886,8.211116506,9.004818532,7.720622375,8.398392386,7.788122105,8.388666152,7.95960082,8.382881339
1385239_at,3.37136374,3.381099011,3.529500626,3.601403605,3.258735761,3.364349105,3.112320026,3.374213236,3.440862266,3.349173513
1385240_at,4.191245735,4.380512872,4.321313619,4.124186225,4.348104491,4.069276105,4.281027805,4.303046763,4.054288909,4.112461138
1385241_at,7.423188465,7.54490892,7.332738343,7.076573429,7.282297187,7.269209172,7.532285901,7.454440707,7.688876465,7.908748949
1385242_at,4.884588402,5.561629285,5.096247635,5.177849182,5.202747526,5.289535349,5.305326074,5.24647651,5.091537853,5.276248976
1385243_at,8.442406377,7.977220928,7.945836596,7.727900128,7.921446728,7.470996044,8.680753418,8.562231579,9.30638052,9.052430766
1385244_at,4.128980749,4.124188541,4.048913233,4.282553613,4.152224689,3.995125534,4.040410383,3.997170501,4.243894255,4.192248745
1385245_at,3.839165636,3.858579779,3.741998278,3.870939622,3.936554247,4.069519535,3.731761027,3.779380522,3.59919208,3.838771245
1385246_at,5.734229263,5.952091915,5.704625545,6.036085315,5.647050952,6.066156288,5.96738554,6.167442368,5.951116361,6.192493758
1385247_at,3.063094993,3.034502713,3.102696625,3.012505061,3.126139786,3.0919069,3.041389153,3.050344215,3.058439842,3.275722825
1385248_a_at,8.330887225,9.123421861,7.818988232,7.935002191,6.766588685,6.345974697,6.736946685,7.069740926,6.242194189,6.574390099
1385249_at,3.418951274,3.504818252,3.386993572,3.364747408,3.52455088,3.419424424,3.36788835,3.202699672,3.294541791,3.3346702
1385250_at,5.148286861,5.162713351,5.360294898,5.033236861,5.557860407,5.176221165,5.381336099,5.38069209,5.220230818,5.429952762
1385251_at,3.06109881,3.179970748,2.896897858,2.994520435,2.967981568,2.97674334,3.064021654,3.024733217,2.976661404,2.921978094
1385252_at,7.154349976,6.150371796,6.199227539,5.315961681,5.176367654,4.788484603,6.044785332,5.600569875,6.067085759,5.546932304
1385253_at,5.702155982,5.320456318,5.443113709,5.5665282,5.471856814,5.763435089,5.120479303,5.423653206,5.365648709,5.348280194
1385254_at,4.345146229,4.084591969,4.147168569,3.928439412,3.801703756,4.141827321,3.923136019,3.789740616,4.036865286,3.735555598
1385255_at,3.79082621,3.622088201,3.597310109,3.735004554,3.658316061,3.672841792,3.582502484,3.680050186,3.564465838,3.661532802
1385256_at,4.146423829,5.272139245,4.903497128,6.10931567,4.68033587,6.780182263,4.537582735,5.755021556,4.931974119,5.829218781
1385257_at,3.50271713,3.78637536,3.469326237,3.75440478,3.809722806,3.877651463,3.823559436,3.743801838,3.629352325,3.683114069
1385258_at,3.679493346,3.86709623,3.69399657,4.020617912,3.949509995,3.500063918,3.974817533,4.054949384,3.759271144,4.084110963
1385259_at,5.16458143,5.242579932,5.186835809,5.426574249,5.787486672,5.565400428,5.272325508,5.55674928,5.025786963,5.415516142
1385260_at,3.276931329,3.01298235,3.293493529,3.171798492,2.85107713,3.270615055,3.24288237,3.168879603,3.274509758,3.140192832
1385261_s_at,4.564942234,4.010239462,4.165937584,4.270664962,4.403266273,4.491948255,4.406863176,4.533478004,4.220987518,4.284434065
1385262_at,2.987659787,2.914032888,2.884108531,2.948857124,3.017342211,2.991104282,2.86757017,2.985916127,2.697494345,3.06961512
1385263_at,3.565239793,3.83580428,3.818939769,3.695790394,3.809795728,3.636709487,3.530986761,3.84290688,3.773946546,3.721560442
