	Neuronal	Astrocytic	Oligodendrocytic	Microglial
1381912_at	3.668066333	3.578681902	3.507116199	3.573883996
1381913_at	4.584966336	4.731317348	4.304354898	4.391676569
1381914_at	4.251773908	4.35626175	4.359287474	4.572748883
1381915_at	9.01365486	7.295222623	7.930640626	7.307569601
1381916_at	6.909881561	6.31259466	6.867917545	6.923705535
1381917_at	3.885485146	3.769995628	3.85848724	3.997014339
1381918_at	6.143869409	7.090949505	6.607609289	6.283037279
1381919_at	5.592053369	6.867526954	6.04674308	7.178908152
1381920_at	4.289992125	4.333580391	4.25463435	4.054344156
1381921_at	4.07102655	4.10130047	4.117968622	4.257291382
1381922_at	3.177347862	3.434410234	4.671574713	3.615860887
1381923_at	7.155434042	6.724505214	7.19725917	6.962887631
1381924_at	6.620225658	8.400194359	5.514237793	6.142650467
1381925_x_at	9.584064715	8.499700058	8.692092416	8.90791754
1381926_at	6.075927868	6.199667372	6.529259859	6.419573743
1381927_at	4.007718285	7.81929059	3.442799892	3.69337774
1381928_at	2.906978766	3.019955952	2.873617474	3.028213146
1381929_at	3.723444759	3.442799892	3.904107652	3.384014648
1381930_at	4.968898046	4.938909136	4.758329142	5.151665632
1381931_at	3.187476409	3.412574754	3.322611424	3.357283574
1381932_at	6.55129536	6.592144377	6.470838585	6.758663747
1381933_at	7.691801638	8.032566689	8.45929244	8.907293086
1381934_at	5.506981206	5.692462904	5.654795089	5.613508302
1381935_at	3.525896807	3.949056668	3.732308731	3.904874535
1381936_at	7.28026476	7.203550391	7.352050043	7.406331695
1381937_at	5.549466602	5.7246386	5.628998993	5.868056025
1381938_at	5.205150391	5.18168223	5.396019005	5.680389324
1381939_at	3.684763341	3.867716208	3.988807254	3.835596319
1381940_at	3.409017263	4.159603174	4.266559534	5.111920794
1381941_at	6.292290232	6.335755676	6.424943133	6.505551246
1381942_at	4.535901736	4.623542623	4.86020646	5.099979658
1381943_at	3.728335433	3.881313425	3.774711078	3.886530531
1381944_at	4.694854776	4.043619445	4.144343141	4.349734882
1381945_at	5.814858172	5.930078871	5.940172517	6.016456453
1381946_at	3.585039769	3.452433893	3.50498502	3.529940313
1381947_at	3.214069757	3.104210255	2.981633611	3.435917014
1381948_at	3.616105637	3.674912395	3.787903497	3.604751716
1381949_at	4.306173759	4.375758813	4.085564403	4.203165204
1381950_at	2.928580639	3.057048122	2.968991979	2.877101065
1381951_at	3.25583342	3.503612539	3.262180904	3.252086328
1381952_at	3.281662724	3.29856992	3.324522045	3.596472586
1381953_at	3.65512384	3.594220472	3.769985493	3.655496094
1381954_at	3.786286438	4.072582981	3.758051537	4.070854393
1381955_at	4.113108409	8.964014603	3.892968444	4.033508202
1381956_at	4.195933005	4.114538984	3.960915586	4.772721044
1381957_at	3.543768927	3.974485437	4.105208841	4.609583218
1381958_at	3.858478972	4.226645384	3.965823064	3.957739092
1381959_at	4.524019251	4.794484783	4.527800026	4.575067142
1381960_at	3.624552781	7.621457432	3.558658469	3.244116826
1381961_at	3.037988597	2.974871037	2.868511972	3.098437999
1381962_at	3.083549157	3.059708447	2.924447309	3.015209105
1381963_at	3.621612856	3.620481744	3.560400881	3.855617371
1381964_at	4.13561465	3.681169267	3.684369099	4.089423619
1381965_at	3.014676076	2.994508195	3.064176686	2.989752186
1381966_at	5.809819435	6.541479789	6.435386419	6.416037957
1381967_at	8.352673953	9.313666982	8.530560126	8.842411384
1381968_at	7.937824724	9.181773275	7.707313447	11.6229648
1381969_at	7.288414037	9.906961805	10.58967431	10.04802021
1381970_at	9.244414086	10.43298722	10.46174982	10.59858689
1381971_at	4.49180927	4.75094894	4.617363524	4.690405324
1381972_at	7.945076471	7.822755306	7.825892608	7.617206898
1381973_at	5.147851565	5.081470413	4.909720287	5.080224097
1381974_at	8.453493762	6.139365779	7.715074434	6.163231999
1381975_at	7.561310839	7.795283712	6.155307553	7.061800195
1381976_at	9.618204979	7.125191102	9.625532571	7.895441516
1381977_at	9.539660821	6.40875803	6.824831143	7.419697444
1381978_a_at	4.450903387	7.42174853	6.250128389	6.689026948
1381979_at	6.096594339	8.047779765	6.820973837	7.148898365
1381980_at	5.978740269	8.934000391	7.877571915	8.520618289
1381981_at	8.708585887	7.921029402	9.085324818	8.874094182
1381982_at	5.705350733	7.610358279	8.769940247	9.716832698
1381983_at	7.608265417	6.697391358	6.207886625	6.921281327
1381984_at	6.856949534	9.097646074	9.070516063	10.43506228
1381985_at	7.745047995	7.614377988	7.304071503	7.258511878
1381986_at	7.862735218	5.480829464	8.559703164	8.206881294
1381987_at	6.593496532	6.486984404	5.833535749	5.848781187
1381988_at	8.013167299	6.443817447	6.2858725	6.026652855
1381989_at	6.103196445	6.15882732	6.568609425	6.59910776
1381990_at	4.427969231	5.136622759	5.784686102	5.680380977
1381991_at	5.919970924	6.012143197	6.322826663	6.273003164
1381992_at	7.42737833	7.308024479	7.162211955	7.286759159
1381993_at	4.581334356	4.022452222	9.004261911	8.868270145
1381994_at	6.115687555	6.310194461	6.727764779	7.371635239
1381995_at	10.40166826	3.828220963	5.889445892	4.891100238
1381996_at	12.02496056	12.1752166	11.72913525	10.86651867
1381997_at	3.962536781	3.973076396	3.943840405	4.043004377
1381998_at	8.274123279	8.034237633	7.813120639	8.147051109
1381999_at	8.96777889	7.344600171	7.490231664	7.598146412
1382000_at	5.749768911	6.795844675	6.564012872	6.128372183
1382001_at	7.699896938	6.777116159	6.89380353	7.824893365
1382002_at	3.3401035	3.377611982	3.308792173	3.752542014
1382003_at	5.573667169	5.657724818	5.955461298	5.599603206
1382004_at	7.866125074	7.465103991	6.850083085	6.488837736
1382005_at	7.753121411	7.744996026	9.915392987	10.93299355
1382006_at	7.718600121	9.317993352	8.389604674	8.35569307
1382007_at	5.692132874	8.394279973	8.73338124	8.151226533
1382008_at	6.109316694	6.203685466	6.862160348	7.93104522
1382009_at	7.460007803	8.174202868	8.520970367	9.093678833
1382010_at	7.542110231	10.24970449	7.304071503	7.007569273
1382011_at	3.61763116	3.209902517	3.426628186	3.339993801
1382012_at	6.575135622	6.0856954	5.886853069	5.853379085
1382013_at	9.135724033	8.947416477	8.439170999	7.076750297
1382014_at	6.307353415	7.92066718	6.317930986	5.533726714
1382015_at	7.377271478	7.267191053	7.274189062	7.4977609
1382016_at	3.671124515	3.763353398	3.83948765	3.986308164
1382017_at	3.626832827	4.702589521	6.759887486	5.238446242
1382018_at	6.139516434	6.424487488	6.961709907	6.994376579
1382019_at	7.966099761	9.276500042	8.88536311	9.003120864
1382020_at	5.044754179	6.385069816	5.981694757	6.068443085
1382021_at	6.829404953	9.841448586	7.942966972	7.372480327
1382022_at	7.34935029	8.694730899	7.007331058	6.349638556
1382023_at	7.105146138	6.395832558	6.9960326	6.627236907
1382024_at	7.733710427	7.450478209	7.016236523	6.778133238
1382025_at	4.627027003	4.801463796	4.439476141	4.59495009
1382026_at	3.831479524	3.969813753	6.767675341	9.10193428
1382027_at	3.62428536	3.650850873	4.372384778	5.816151235
1382028_at	8.876250737	7.048258564	6.747112312	6.083859197
1382029_at	5.941849049	5.949685662	6.585794063	6.01516889
1382030_at	5.345366005	5.659336362	5.130948081	5.457470299
1382031_at	3.60271922	3.671829644	3.533513014	3.529748975
1382032_at	6.976084089	6.014667468	5.758925545	5.401055401
1382033_at	5.710249143	4.940577734	4.901354326	4.60828443
1382034_at	3.73396335	3.620140135	3.663048289	3.676146322
1382035_at	7.255178891	7.509574272	7.08038043	7.126949508
1382036_at	4.508550849	4.880627537	4.545349617	5.777111636
1382037_at	6.14980256	7.598982327	5.850733718	6.23716813
1382038_at	4.631611152	5.022850909	5.483047732	5.643658176
1382039_at	7.675964393	8.353078442	6.534597091	5.867065099
1382040_at	5.772443753	7.453752331	7.774236614	5.520116003
1382041_at	6.208066636	8.342568488	7.240913811	6.623819949
1382042_at	5.398474849	5.287876199	5.397057659	5.702379999
1382043_at	4.764794088	8.265673077	9.138121935	11.65322883
1382044_at	3.933833424	5.010265623	4.506021941	4.231574775
1382045_at	7.863831309	9.417919677	10.18087674	10.28290255
1382046_at	6.472663107	7.118222588	7.552918448	8.844748948
1382047_at	5.005528398	5.250207133	5.095371727	5.028360668
1382048_at	10.5534939	8.651321538	9.366288028	9.567486055
1382049_at	6.234139589	8.673564536	6.007699898	6.067381412
1382050_at	4.111080087	4.173591693	3.648855667	3.690749209
1382051_at	6.787086966	8.151504077	7.064024788	7.615185964
1382052_at	7.214453953	7.84704952	7.608609017	7.489331705
1382053_at	6.423137521	6.499195723	6.13984142	6.528444861
1382054_at	10.46146088	4.849276813	5.686420692	4.281445475
1382055_at	6.419243295	6.885268043	8.981659627	7.500266537
1382056_at	7.943635335	7.476540997	7.817493362	8.333831047
1382057_at	6.235572496	5.159598142	5.93910657	5.534833768
1382058_at	8.887512638	7.35382881	9.768618743	8.219961956
1382059_at	5.318853029	6.123427173	6.399588231	6.078221105
1382060_at	7.434841877	7.90314674	6.053355885	6.188600345
1382061_at	4.015828388	5.208023476	4.464151959	4.702121258
1382062_at	4.796228184	5.907346747	5.572117414	5.901259476
1382063_at	7.266743154	7.569026304	7.927488273	7.848401006
1382064_at	10.51423727	7.9453106	8.513364474	8.946943145
1382065_at	8.298813809	8.455318771	8.061283515	7.935405544
1382066_at	5.223678086	4.694071727	4.764380088	5.873176498
1382067_at	4.08556608	4.915093264	4.857490392	4.784510784
1382068_at	6.547502069	6.479237502	6.743288801	6.697829196
1382069_at	4.467670393	5.01786489	5.962828446	4.930524947
1382070_at	7.052216859	6.448643099	7.499179852	7.229047637
1382071_at	4.868018236	5.423055032	5.562865898	6.037489237
1382072_at	3.586214271	6.105484311	5.410686255	4.205340236
1382073_at	3.122496239	3.08954046	3.25946318	3.246489142
1382074_at	8.648840378	7.190916658	7.814449339	9.014464903
1382075_at	7.284410949	8.151041495	7.407841444	7.130425235
1382076_at	5.45962262	6.019042837	5.022828101	5.210145685
1382077_at	5.126899619	8.754163289	6.271478355	5.30974272
1382078_at	4.065723764	4.055609888	5.691214002	8.560277561
1382079_at	8.468092516	5.94360683	6.748977684	6.556234803
1382080_at	6.685085167	6.69835997	6.994241559	7.705719552
1382081_at	4.084179424	7.978433447	5.117507305	4.291213066
1382082_at	8.318365317	7.182566211	7.173322903	6.829816006
1382083_at	7.42421266	3.210720538	3.379283313	3.146838431
1382084_at	3.949504811	4.826979544	4.569661787	4.010508269
1382085_at	7.077064003	7.097195203	7.008177491	7.018876836
1382086_at	9.60125698	6.874686731	8.901987731	7.883241151
1382087_at	5.070822544	4.836407683	4.693990811	6.311429072
1382088_at	8.012265228	3.831743481	3.942686635	4.102387189
1382089_at	7.652057627	3.361451133	3.262825206	3.074460635
1382090_at	3.504633918	3.795737916	3.726580524	3.8637945
1382091_at	3.755737798	3.729230461	3.627863271	3.942962745
1382092_at	6.079729216	6.281629064	6.257663087	6.517987061
1382093_at	8.008885629	7.816022677	8.644525768	8.163284128
1382094_at	7.279559532	6.947302469	8.64232855	9.338364853
1382095_at	3.690038446	3.806033879	3.83105523	4.335488928
1382096_at	4.78887269	7.859905752	9.191912145	8.514416254
1382097_at	6.437404672	4.156983773	4.144500954	4.053738251
1382098_at	11.28053449	5.562998158	11.44387489	9.746239585
1382099_at	6.969105104	7.789997986	8.007971282	8.4195711
1382100_at	9.207156326	7.489515693	8.750347243	7.462424732
1382101_at	9.729190065	10.72779659	10.48837477	9.258719698
1382102_at	4.666853647	4.752303918	4.849034711	4.944285891
1382103_at	5.328625298	6.35696063	5.530432893	5.354391961
1382104_at	5.045995325	4.721937276	4.891890157	4.882669282
1382105_at	9.517330589	7.124247601	7.240382503	6.359587697
1382106_at	3.382692366	3.474706863	3.721381249	5.540919235
1382107_at	8.808447915	7.184809865	7.813753385	8.412477246
1382108_at	7.253317766	4.668647395	8.337941699	10.89427231
1382109_at	6.331404081	6.548089004	6.243660792	6.754638931
1382110_at	7.519463641	8.145177764	7.64464056	8.972655833
1382111_at	3.822805867	3.993319063	3.866829338	3.831600643
1382112_at	5.577269169	6.810814401	7.060277381	6.993719336
1382113_at	4.364742956	4.078966155	4.54018088	4.607345902
1382114_at	8.925604971	7.89057149	8.751844503	8.037657484
1382115_at	5.181806437	6.555761672	5.156853809	5.057597569
1382116_at	5.101389363	3.651997224	5.309545794	4.971651512
1382117_at	6.945342176	6.015708031	6.295246854	6.39632063
1382118_at	8.609281269	6.377118296	8.817444748	8.3709371
1382119_at	5.550880619	6.082917732	6.406986706	6.591182602
1382120_at	7.377525382	6.847649503	7.119035936	7.622227112
1382121_at	7.334747742	7.683914481	6.747422845	7.020656093
1382122_at	4.945415221	4.888985528	5.402066601	5.812757501
1382123_at	6.549208918	4.811766654	5.045445888	4.711819321
1382124_at	6.398009083	7.339627662	6.241082629	7.040580405
1382125_at	3.54882844	3.652335041	3.563012063	3.57931217
1382126_at	7.783015612	7.532925055	7.534196004	7.544039325
1382127_at	4.022158547	5.46243083	10.33001714	8.289810582
1382128_at	6.466709203	5.824638131	6.581014864	6.887731978
1382129_at	3.396214349	4.046142669	4.039837576	4.624448558
1382130_at	8.086255868	5.073916958	5.962205954	5.145108887
1382131_at	8.198041161	9.024057305	8.136272038	6.475751915
1382132_at	11.46854035	5.853703828	7.420562841	6.268113173
1382133_at	7.181773963	5.0985039	5.013381753	5.424634407
1382134_at	4.63773396	7.121472393	4.617473331	4.370302102
1382135_at	7.756338236	8.200237558	8.244698309	8.48943148
1382136_at	4.102019383	4.296280445	4.261605632	5.055599857
1382137_at	6.778259102	10.6968301	10.7240814	8.67398664
1382138_at	6.424487488	5.509796817	5.870494778	5.770980512
1382139_at	8.743101827	7.688168924	8.828110482	8.616241742
1382140_at	5.788975899	5.781715608	5.869187127	5.858260454
1382141_at	8.923047233	8.319885316	8.590701924	8.684911692
1382142_at	3.365879739	6.457049232	4.809021902	7.686723521
1382143_at	9.095238697	8.427891661	8.068810512	7.558704858
1382144_at	7.59147887	7.309239901	7.34956252	7.776347599
1382145_at	6.274939302	4.759424795	4.224881041	4.328161464
1382146_at	7.779379207	9.437729002	9.571697261	8.015459611
1382147_at	3.718593623	3.595869718	3.790032338	3.48428
1382148_at	9.196964006	8.125677312	8.596901101	8.891646778
1382149_at	6.62954788	7.659326685	7.592391382	8.081564617
1382150_at	10.44209752	9.029007295	9.887691009	9.521763649
1382151_at	6.039376943	5.081444431	4.994872608	5.205400145
1382152_at	7.061783174	6.154855808	6.460736753	6.207167978
1382153_at	3.426454045	3.440891014	7.440736039	9.047399502
1382154_at	9.150638956	9.688147224	9.584850031	9.73429019
1382155_at	5.542007211	6.38326788	6.513404865	5.540201722
1382156_at	5.863101969	4.47882499	5.390812703	5.588020323
1382157_s_at	6.345653872	5.599763897	5.88326658	6.242139287
1382158_at	6.478960129	6.102386253	6.33888721	6.349183446
1382159_at	5.437596645	5.340749786	6.14785588	6.098096699
1382160_at	5.015564941	5.113086905	5.44702819	5.210563054
1382161_at	5.899866678	6.471771459	7.280191718	6.87190282
1382162_at	7.184428337	5.550127305	6.076177543	5.840397671
1382163_at	3.289501029	3.294917729	3.31562122	3.351689431
1382164_at	4.003347593	4.070065873	4.081080344	4.26349941
1382165_at	6.847254748	8.396905725	8.011835332	7.803013024
1382166_at	7.315167739	7.976622725	7.675047218	7.194512649
1382167_at	4.119166724	3.927813303	4.126609019	3.983830714
1382168_at	9.377410895	7.510581579	8.986637659	8.260249871
1382169_x_at	9.173383736	7.457850229	8.892525741	8.365744751
1382170_at	3.67835296	3.772949017	3.633303702	3.840914969
1382171_at	7.256653754	8.327006549	7.87034444	7.655166278
1382172_at	3.434774015	3.371436083	3.374253622	3.258134874
1382173_at	3.292413698	4.262360853	5.333589666	4.279054358
1382174_at	7.453803243	6.1967846	7.235629348	8.195964116
1382175_at	9.142860595	8.764511911	9.17612018	9.30143371
1382176_at	4.220792347	4.217943849	4.208587999	4.30673677
1382177_at	4.386467654	5.929705098	5.210179239	5.604521191
1382178_at	4.335615031	4.086117247	3.872265525	3.825536602
1382179_at	7.914977345	7.663907602	6.97256312	6.180298404
1382180_at	5.926181713	5.799520751	6.395122215	6.213283012
1382181_at	4.251093133	5.412890595	5.538242296	5.560148366
1382182_at	3.16441899	3.016414564	3.13755391	3.100497943
1382183_at	5.005084875	4.330525393	5.046811583	4.137091662
1382184_at	4.109803387	3.993953619	4.086459236	4.273752194
1382185_at	4.077969513	4.683322109	4.534605075	3.943463785
1382186_a_at	5.947540626	4.447292683	5.820917207	5.490122797
1382187_at	5.851429992	5.319323583	6.146789894	5.731561992
1382188_at	6.181525755	4.876465629	6.769614764	6.186537838
1382189_at	7.788321579	11.15541047	7.064986101	5.111308133
1382190_at	4.147796233	4.605695193	4.377378387	4.342288932
1382191_at	7.698717456	7.685443036	7.705419878	8.361963442
1382192_at	3.087048071	3.334597101	3.243025746	7.501937574
1382193_at	7.365508956	7.473750805	6.899204944	7.320714631
1382194_at	6.014431597	5.83374672	6.782786925	8.348080748
1382195_at	4.216262786	4.208835951	4.291623898	4.299114106
1382196_at	5.815805953	5.662547822	5.941371506	7.99093833
1382197_at	4.874430384	6.538571573	4.979046209	4.68100142
1382198_at	9.14592328	8.617471104	8.419978916	8.20596968
1382199_at	7.075573056	6.892470061	6.824947075	6.540013533
1382200_at	7.698914932	7.319219532	7.379265209	7.909640991
1382201_at	7.313289156	7.678401373	7.619018583	5.740936137
1382202_at	7.683886399	4.998214272	5.147399317	6.088731901
1382203_at	9.461275887	9.793867457	9.866479034	10.09004046
1382204_at	4.438375221	3.379117994	3.552000393	3.573883996
1382205_at	5.481355353	7.776381712	6.401875751	4.156565188
1382206_a_at	5.174371346	5.773605079	4.682545114	5.006855346
1382207_at	5.359493746	4.645243827	4.991935321	4.864899505
1382208_at	4.49706035	4.469447092	4.623250966	4.47806673
1382209_at	7.145087237	4.974257918	5.799113778	5.425662642
1382210_at	5.892030854	6.133730193	8.158573174	6.552129361
1382211_at	3.341942943	4.793740458	3.021895551	3.068408737
1382212_at	3.900739735	3.619586819	3.526724658	3.671421153
1382213_at	6.730032955	7.639946817	7.610678215	7.421084068
1382214_at	3.815382748	4.227722444	4.066158954	4.088777045
1382215_at	3.612272303	6.149479631	4.577791169	3.978049031
