"","Gene","BaseGeneMean","OutlierFactor","GeneMean","DEFacGroup1","DEFacGroup2","DEFacGroup3","Length"
"Gene4793","Gene4793",0.162142180551551,1,0.162142180551551,1,1,1,2298
"Gene4794","Gene4794",0.944655680659419,1,0.944655680659419,1,1,1,2514
"Gene4795","Gene4795",3.98599952246023,1,3.98599952246023,1,1,1,2053
"Gene4796","Gene4796",0.0511328807961604,1,0.0511328807961604,1,1.34400867111973,1,1810
"Gene4797","Gene4797",0.34039884068397,183.337360240168,186.24883213942,1,1,1,4029
"Gene4798","Gene4798",5.12932037059801,29.8581428338077,30.3323022943268,1.36723972366834,1,1,2992
"Gene4799","Gene4799",16.7356879708137,1,16.7356879708137,1,1,1,4684
"Gene4800","Gene4800",2.18783683826025,1,2.18783683826025,1,1,1,3785
"Gene4801","Gene4801",3.97665162862521,1,3.97665162862521,1,1,1,1445
"Gene4802","Gene4802",0.0533107689458446,1,0.0533107689458446,1,1,1,18468
"Gene4803","Gene4803",1.86796759727318,1,1.86796759727318,1,1,1,5901
"Gene4804","Gene4804",1.47038758022919,1,1.47038758022919,1,1,1.24472943147379,3812
"Gene4805","Gene4805",0.653370495756177,1,0.653370495756177,1,1,1,7969
"Gene4806","Gene4806",4.415329294564,71.6085500633965,72.745722983213,1,1,1,2263
"Gene4807","Gene4807",1.94687151140979,35.3256536059685,35.8866393628364,1,1,1,749
"Gene4808","Gene4808",12.3886179409869,1,12.3886179409869,1,1,1,2218
"Gene4809","Gene4809",0.226661661047962,1,0.226661661047962,1,1,1,1422
"Gene4810","Gene4810",0.936222253560252,1,0.936222253560252,1,1,1,2556
"Gene4811","Gene4811",5.93727531212207,1,5.93727531212207,0.869694289367726,1,1,1589
"Gene4812","Gene4812",4.18022939412294,1,4.18022939412294,1,1,1,526
"Gene4813","Gene4813",0.682896527994252,1,0.682896527994252,1,1,1,1791
"Gene4814","Gene4814",0.545399330549642,1,0.545399330549642,1,0.693639829977256,1,1722
"Gene4815","Gene4815",1.55495030927503,1,1.55495030927503,1.05908470035648,1,1,2308
"Gene4816","Gene4816",0.000158327215744985,1,0.000158327215744985,1,1,1,11221
"Gene4817","Gene4817",5.58183896316653,1,5.58183896316653,1,1,1,808
"Gene4818","Gene4818",3.0661484705556,1,3.0661484705556,1.39537499515184,1,1,1507
"Gene4819","Gene4819",3.3960244974392,1,3.3960244974392,1,1,1,820
"Gene4820","Gene4820",6.24614365717841,1,6.24614365717841,1,1,1,1996
"Gene4821","Gene4821",0.967019070736825,1,0.967019070736825,1,1.64393527688003,1,5399
"Gene4822","Gene4822",5.79974148092336,1,5.79974148092336,1,1,1,1589
"Gene4823","Gene4823",2.80736601957533,73.6785224593393,74.848567383286,1,1,1,1648
"Gene4824","Gene4824",0.100424248962111,1,0.100424248962111,1.35396622525066,1,1,4427
"Gene4825","Gene4825",0.866988845024744,1,0.866988845024744,1,1,1.89451722114843,2236
"Gene4826","Gene4826",3.74098017864937,1,3.74098017864937,1,1,1,5461
"Gene4827","Gene4827",1.03237487798668,1,1.03237487798668,1,1,1.03839373538975,2772
"Gene4828","Gene4828",0.132497259783726,1,0.132497259783726,1,1,1,7255
"Gene4829","Gene4829",0.682292659291,1,0.682292659291,1,1,1,9805
"Gene4830","Gene4830",0.718722902455033,1,0.718722902455033,1,1,1,1437
"Gene4831","Gene4831",1.9496923228171,1,1.9496923228171,2.38501489143851,1,1,3035
"Gene4832","Gene4832",0.304998541590091,1,0.304998541590091,1,1,1,3316
"Gene4833","Gene4833",0.488803339433344,1,0.488803339433344,1,0.63329851112357,1,3365
"Gene4834","Gene4834",0.64368468385912,1,0.64368468385912,1,1,1,3797
"Gene4835","Gene4835",0.0936239426846042,1,0.0936239426846042,1,1,1,5931
"Gene4836","Gene4836",1.69910280646256,1,1.69910280646256,1,1,1,7092
"Gene4837","Gene4837",0.227163282153172,1,0.227163282153172,1,1,1,5979
"Gene4838","Gene4838",0.137775604112572,1,0.137775604112572,0.633733187127855,1,1,2738
"Gene4839","Gene4839",0.0520840085075015,1,0.0520840085075015,1,1,1,2041
"Gene4840","Gene4840",0.361344858759225,1,0.361344858759225,1,1,1,1646
"Gene4841","Gene4841",5.78338321041144,1,5.78338321041144,1,1,1,821
"Gene4842","Gene4842",3.88380998874527,1,3.88380998874527,1,1,1.16908331752292,4245
"Gene4843","Gene4843",0.492542237626705,1,0.492542237626705,1,1.25168629706536,1.4164436458339,2460
"Gene4844","Gene4844",3.45084184648178,1,3.45084184648178,1,1,1,900
"Gene4845","Gene4845",0.142281205656856,1,0.142281205656856,1,1,1,548
"Gene4846","Gene4846",0.296268415429682,1,0.296268415429682,1,1,1,3811
"Gene4847","Gene4847",0.846727800648643,1,0.846727800648643,1,1,1,1692
"Gene4848","Gene4848",1.87086148920325,1,1.87086148920325,1,1,1,1834
"Gene4849","Gene4849",0.171879763586211,1,0.171879763586211,1,1,1,1303
"Gene4850","Gene4850",0.101002996650091,1,0.101002996650091,1,1,1,2529
"Gene4851","Gene4851",0.309776197588744,1,0.309776197588744,1,1,1,2591
"Gene4852","Gene4852",2.85643184351968,83.2432765324813,84.5652136439817,1.03762520660656,0.955664212906255,1,3096
"Gene4853","Gene4853",3.00607604094372,1,3.00607604094372,1,0.791005818459273,1,3437
"Gene4854","Gene4854",0.178984057199344,1,0.178984057199344,1,1,1,2454
"Gene4855","Gene4855",4.73124676782123,1,4.73124676782123,1,1.31133953589882,1,1745
"Gene4856","Gene4856",0.156568787982775,1,0.156568787982775,1,1,1,5735
"Gene4857","Gene4857",2.29859898168689,1,2.29859898168689,1,1,1,3023
"Gene4858","Gene4858",0.925772306777982,1,0.925772306777982,1,1,1,3204
"Gene4859","Gene4859",1.69993161214741,44.9381877358363,45.6518244470053,1,1,1.68575567104313,4373
"Gene4860","Gene4860",2.90661948160985,1,2.90661948160985,1,1,1,1559
"Gene4861","Gene4861",0.0471337097207164,1,0.0471337097207164,1,1,1,888
"Gene4862","Gene4862",0.168002742533699,1,0.168002742533699,1,1,1,11133
"Gene4863","Gene4863",3.76802240321928,1,3.76802240321928,1,1,1,1911
"Gene4864","Gene4864",0.695337120969486,1,0.695337120969486,1,1,0.870037354770195,5134
"Gene4865","Gene4865",0.577609463812133,1,0.577609463812133,1,1,1,17645
"Gene4866","Gene4866",0.613273578665169,1,0.613273578665169,1,1,1,2378
"Gene4867","Gene4867",1.03752256252318,1,1.03752256252318,1,1,1,7004
"Gene4868","Gene4868",0.139910624846881,1,0.139910624846881,1,1,1,1974
"Gene4869","Gene4869",2.9025743890002,1,2.9025743890002,1,1,1,3080
"Gene4870","Gene4870",0.950482492786863,1,0.950482492786863,0.989735211469577,1,1,11422
"Gene4871","Gene4871",1.98087174206274,1,1.98087174206274,1,1,1,2631
"Gene4872","Gene4872",5.76256726323015,1,5.76256726323015,1,1,1,2820
"Gene4873","Gene4873",0.480379139752322,1,0.480379139752322,0.564473880492493,1,1,2405
"Gene4874","Gene4874",0.0158624907173213,57.3010268429164,58.2109904708039,1,1,1,5008
"Gene4875","Gene4875",1.60370453959495,1,1.60370453959495,1,1,1,1951
"Gene4876","Gene4876",0.773079127613712,1,0.773079127613712,1,1,1,4293
"Gene4877","Gene4877",4.97632268654583,1,4.97632268654583,1,1,1,2232
"Gene4878","Gene4878",0.103348241932815,1,0.103348241932815,1,1.16293489993757,1,2609
"Gene4879","Gene4879",0.49982933403462,1,0.49982933403462,1,0.773456807025589,1,3441
"Gene4880","Gene4880",0.0631185938767492,1,0.0631185938767492,1,1,1,1805
"Gene4881","Gene4881",0.38863460334277,1,0.38863460334277,1,1,1,7588
"Gene4882","Gene4882",4.27239900312211,1,4.27239900312211,1,1,1,2468
"Gene4883","Gene4883",0.496386632440357,1,0.496386632440357,1,1,1,5180
"Gene4884","Gene4884",4.18267356838697,1,4.18267356838697,1,1,1,2667
"Gene4885","Gene4885",0.109029939715725,1,0.109029939715725,1,1,1,1133
"Gene4886","Gene4886",1.96393305027784,1,1.96393305027784,1,1,1,1479
"Gene4887","Gene4887",1.97822786970451,1,1.97822786970451,1,1,1,2229
"Gene4888","Gene4888",0.371907860821221,1,0.371907860821221,1,1,1,2065
"Gene4889","Gene4889",2.92037626761514,1,2.92037626761514,1,1,1,1989
"Gene4890","Gene4890",9.71377584234181,1,9.71377584234181,1,1,1,3770
"Gene4891","Gene4891",1.2053144094847,1,1.2053144094847,1,0.865782200781364,1,1577
"Gene4892","Gene4892",4.0009911003284,1,4.0009911003284,1,1,1,2665
"Gene4893","Gene4893",3.09564731216123,1,3.09564731216123,1,1,1,5166
"Gene4894","Gene4894",0.573449722739283,1,0.573449722739283,1,0.987451072857672,1,2160
"Gene4895","Gene4895",0.208447620370846,1,0.208447620370846,1,1,1,2921
"Gene4896","Gene4896",1.48506986848983,1,1.48506986848983,0.464647421046044,1,0.896737452044909,805
"Gene4897","Gene4897",0.212124665214318,1,0.212124665214318,1,1,1,2710
"Gene4898","Gene4898",0.787145405797681,1,0.787145405797681,1,1,1,2333
"Gene4899","Gene4899",0.676015415003874,1,0.676015415003874,0.522086395800341,1,1,4880
"Gene4900","Gene4900",0.969386256836151,1,0.969386256836151,1,1,1,3758
"Gene4901","Gene4901",1.98188254366958,1,1.98188254366958,1,1,1,1432
"Gene4902","Gene4902",1.8948572482684,1,1.8948572482684,1,1,1,5548
"Gene4903","Gene4903",0.0498188740954182,1,0.0498188740954182,2.35471200470589,1,1,4426
"Gene4904","Gene4904",5.9789592026489,1,5.9789592026489,1.12771982420187,1,1,2212
"Gene4905","Gene4905",0.00777480139373633,43.2647375061757,43.9517991466005,1,1,1,5525
"Gene4906","Gene4906",0.850952715976927,1,0.850952715976927,1,1,1,1791
"Gene4907","Gene4907",0.318490668852828,1,0.318490668852828,1,1,1,1427
"Gene4908","Gene4908",2.83780971332194,1,2.83780971332194,1,1,1,1578
"Gene4909","Gene4909",5.00806818357936,1,5.00806818357936,1,1,1,1592
"Gene4910","Gene4910",0.990684921856432,1,0.990684921856432,1,1,1,2404
"Gene4911","Gene4911",0.530530796777094,1,0.530530796777094,1.37319713267184,1,1,3429
"Gene4912","Gene4912",0.126258071237276,1,0.126258071237276,1,1,1,8092
"Gene4913","Gene4913",0.797089473364734,1,0.797089473364734,1,1,1,937
"Gene4914","Gene4914",0.776570758491132,1,0.776570758491132,1,1,1,2287
"Gene4915","Gene4915",0.00406401196508367,1,0.00406401196508367,1.14845685344531,1,1,2053
"Gene4916","Gene4916",5.11822610755503,1,5.11822610755503,1,1.28955154317523,1,5466
"Gene4917","Gene4917",0.266604336764612,1,0.266604336764612,1,1,1,4719
"Gene4918","Gene4918",0.710748133766535,1,0.710748133766535,1,0.85346575868202,1,1628
"Gene4919","Gene4919",0.401956241614175,1,0.401956241614175,1,1.26797872996808,1,4996
"Gene4920","Gene4920",0.573629281575885,1,0.573629281575885,1,1,1,2039
"Gene4921","Gene4921",0.474330002123564,1,0.474330002123564,1,1.14163834610618,1,2359
"Gene4922","Gene4922",2.18036913757848,1,2.18036913757848,1,1,1,4157
"Gene4923","Gene4923",0.0199664397977383,1,0.0199664397977383,1.24630740698215,1,1,3601
"Gene4924","Gene4924",1.36426896420303,1,1.36426896420303,1,1,1,5284
"Gene4925","Gene4925",4.18294039197086,1,4.18294039197086,1,1,1,4234
"Gene4926","Gene4926",8.12744831114568,139.109139204211,141.318248952446,1,1,1,5812
"Gene4927","Gene4927",1.02943636804423,1,1.02943636804423,1,1,1,2773
"Gene4928","Gene4928",0.860843812480073,1,0.860843812480073,1,1,1,9066
"Gene4929","Gene4929",0.702760161011854,1,0.702760161011854,1,1,1,6387
"Gene4930","Gene4930",0.36645407093104,1,0.36645407093104,1,1,0.687680842189434,4318
"Gene4931","Gene4931",0.753240267767636,1,0.753240267767636,1,1,0.743690943176599,1645
"Gene4932","Gene4932",0.447699739223487,1,0.447699739223487,1,1,1.19576237349574,3062
"Gene4933","Gene4933",2.19359271758217,1,2.19359271758217,1,1,1,3170
"Gene4934","Gene4934",1.24507829949266,1,1.24507829949266,1.222923645904,1.39996356641856,1,4415
"Gene4935","Gene4935",0.0288626651003575,1,0.0288626651003575,1,1,1,7325
"Gene4936","Gene4936",3.73255591942772,1,3.73255591942772,1.45107013424559,0.77848854989682,1,2926
"Gene4937","Gene4937",0.171972958083306,1,0.171972958083306,1,0.638444002667254,1,1182
"Gene4938","Gene4938",0.0696278251903646,1,0.0696278251903646,1,1,1,2137
"Gene4939","Gene4939",0.0230163030833212,31.7511515046466,32.2553727133167,1,1,1,1247
"Gene4940","Gene4940",4.59810763963059,1,4.59810763963059,1,0.573186965275813,1,6449
"Gene4941","Gene4941",3.30258256153201,1,3.30258256153201,1,1,1,11181
"Gene4942","Gene4942",5.94283782603024,1,5.94283782603024,1,1,1,1663
"Gene4943","Gene4943",1.28601673607154,1,1.28601673607154,1,1,1,3135
"Gene4944","Gene4944",1.07224911830491,1,1.07224911830491,0.806731929772652,1,1,1031
"Gene4945","Gene4945",9.86214399490657,1,9.86214399490657,1,1,1,4956
"Gene4946","Gene4946",0.0175798858854795,1,0.0175798858854795,1,1,0.982532824944565,1171
"Gene4947","Gene4947",3.60013408778933,1,3.60013408778933,1,1,1,4024
"Gene4948","Gene4948",0.964034695115274,1,0.964034695115274,1,1,1,1796
"Gene4949","Gene4949",0.578586503885848,1,0.578586503885848,1,1,1,2332
"Gene4950","Gene4950",3.30865016427208,1,3.30865016427208,1,1,1,4317
"Gene4951","Gene4951",0.132555912805796,1,0.132555912805796,1,1,1,2069
"Gene4952","Gene4952",0.204716827373282,1,0.204716827373282,1,1,1,1284
"Gene4953","Gene4953",4.42893016236986,1,4.42893016236986,1,1.0157954831415,1,300
"Gene4954","Gene4954",2.11370088131175,1,2.11370088131175,1,1,1,2255
"Gene4955","Gene4955",0.0160402814615573,1,0.0160402814615573,1,1,1,4067
"Gene4956","Gene4956",8.42510822635374,1,8.42510822635374,1,1,1,4429
"Gene4957","Gene4957",3.19147118594369,1,3.19147118594369,1,1,0.9092378141655,10764
"Gene4958","Gene4958",3.0186404589178,1,3.0186404589178,1,1,1,1593
"Gene4959","Gene4959",0.937847624024834,1,0.937847624024834,1,1,1,7998
"Gene4960","Gene4960",3.54037609924504,1,3.54037609924504,1,1,1,2658
"Gene4961","Gene4961",4.04735206224536,1,4.04735206224536,1,1,1,1793
"Gene4962","Gene4962",0.780701228114858,1,0.780701228114858,1,1.64541684736859,1,1530
"Gene4963","Gene4963",0.0162332319570501,1,0.0162332319570501,1,1,1,2488
"Gene4964","Gene4964",0.0763300452431758,48.4883432561779,49.2583578819297,1,1,1,1733
"Gene4965","Gene4965",4.12402280169726,1,4.12402280169726,1,1,1.26966823670325,1754
"Gene4966","Gene4966",0.199702161403171,1,0.199702161403171,1,0.93929106348545,1,7309
"Gene4967","Gene4967",1.17624893339596,1,1.17624893339596,1,1,1,4996
"Gene4968","Gene4968",2.39006817566953,1,2.39006817566953,1,1,1,4222
"Gene4969","Gene4969",0.569327372102201,1,0.569327372102201,1,1,0.575161063320505,3088
"Gene4970","Gene4970",1.91429458131651,1,1.91429458131651,1,1,1,4067
"Gene4971","Gene4971",0.442709567212995,1,0.442709567212995,1,1,1,4770
"Gene4972","Gene4972",5.6759455397231,1,5.6759455397231,1,1.00468834551954,1,1231
"Gene4973","Gene4973",0.0497795030667592,1,0.0497795030667592,0.89694236694078,1.52703168375249,1,5752
"Gene4974","Gene4974",3.8898039353391,1,3.8898039353391,0.842558874238863,1,1,4114
"Gene4975","Gene4975",0.0378511072246802,1,0.0378511072246802,1,1,1,3521
"Gene4976","Gene4976",0.0696911884462663,1,0.0696911884462663,1,1,1,1626
"Gene4977","Gene4977",2.90612911053059,1,2.90612911053059,1,1,1,5093
"Gene4978","Gene4978",0.0638614072877878,1,0.0638614072877878,1,1,1,1080
"Gene4979","Gene4979",3.14990460687062,1,3.14990460687062,1,1,1,5516
"Gene4980","Gene4980",3.91425464116686,1,3.91425464116686,1,1,1,3844
"Gene4981","Gene4981",1.99515884561766,1,1.99515884561766,1,1,1,6186
"Gene4982","Gene4982",2.60615298544125,1,2.60615298544125,1,1,1,2299
"Gene4983","Gene4983",0.861684140635917,1,0.861684140635917,1,1,1,2967
"Gene4984","Gene4984",0.00605852503122584,1,0.00605852503122584,1,1,1,1628
"Gene4985","Gene4985",0.769248517658239,1,0.769248517658239,1,1,1,1570
"Gene4986","Gene4986",0.622293982288485,1,0.622293982288485,1,1.21469544113899,1,2105
"Gene4987","Gene4987",0.927900719738562,1,0.927900719738562,1,1,1,11595
"Gene4988","Gene4988",0.295062015878954,1,0.295062015878954,1,1,1,1577
"Gene4989","Gene4989",1.39937206144546,1,1.39937206144546,1,1,1,1037
"Gene4990","Gene4990",7.39922996484202,1,7.39922996484202,1,1,1,2032
"Gene4991","Gene4991",0.756366389791842,97.3190594681097,98.864525741497,1,0.513836779629927,1,9949
"Gene4992","Gene4992",0.350892130274565,1,0.350892130274565,1,1,1,684
"Gene4993","Gene4993",5.35253739128891,1,5.35253739128891,1,0.681723151603883,1,15062
"Gene4994","Gene4994",3.86123232320245,1,3.86123232320245,1,1,1,1557
"Gene4995","Gene4995",3.92089837252837,1,3.92089837252837,1,1,1,2307
"Gene4996","Gene4996",1.46460628962164,1,1.46460628962164,1,0.919352518586159,1,2210
"Gene4997","Gene4997",2.98511195259258,82.6463137172666,83.9587708162964,1,1.21849495605839,1,954
"Gene4998","Gene4998",2.35246133348191,1,2.35246133348191,1,1,1,1134
"Gene4999","Gene4999",1.57304232137149,1,1.57304232137149,1,1,1,4598
"Gene5000","Gene5000",0.0338353194081887,1,0.0338353194081887,1,1,1.19212077308836,2184
"Gene5001","Gene5001",0.020700212737823,1,0.020700212737823,1,1,1,5380
"Gene5002","Gene5002",0.0846243431359788,1,0.0846243431359788,1,1,1,3329
"Gene5003","Gene5003",1.10692702470331,1,1.10692702470331,1,0.99006635044125,0.553687795887833,4870
"Gene5004","Gene5004",0.801314018600222,1,0.801314018600222,1,1,1,2196
"Gene5005","Gene5005",0.000164441744497947,1,0.000164441744497947,1,1,1,3085
"Gene5006","Gene5006",2.57523527851072,1,2.57523527851072,1,1,1,3750
"Gene5007","Gene5007",0.726178975378285,1,0.726178975378285,1,1,1,2953
"Gene5008","Gene5008",0.129964106642031,1,0.129964106642031,1,1,1,1341
"Gene5009","Gene5009",0.669984000723817,1,0.669984000723817,1,1,1,2997
"Gene5010","Gene5010",7.09504139315816,1,7.09504139315816,1,1,1.38349346592272,6707
"Gene5011","Gene5011",0.331467330315756,1,0.331467330315756,1,1,1,3336
"Gene5012","Gene5012",11.163362786065,1,11.163362786065,1,1,1,3974
"Gene5013","Gene5013",0.200297754065017,1,0.200297754065017,1,1,1,3742
"Gene5014","Gene5014",0.297242048839115,1,0.297242048839115,1,1,1,4685
"Gene5015","Gene5015",3.71011493482567,1,3.71011493482567,1,1,1,939
"Gene5016","Gene5016",10.536549215028,1,10.536549215028,1,1,1,2554
"Gene5017","Gene5017",0.376470366553832,1,0.376470366553832,1,1,1,7011
"Gene5018","Gene5018",2.61616724508189,1,2.61616724508189,1,1,1,5547
"Gene5019","Gene5019",0.239774407099121,1,0.239774407099121,1,1,1,5247
"Gene5020","Gene5020",2.5385169247442,1,2.5385169247442,1,1,1,1721
"Gene5021","Gene5021",9.34859372824343,1,9.34859372824343,1,1,1,1794
"Gene5022","Gene5022",0.179597978941838,1,0.179597978941838,1,1,1.17246575653574,2241
"Gene5023","Gene5023",1.2766902726085,1,1.2766902726085,1,1,1,1971
"Gene5024","Gene5024",0.813209287987411,1,0.813209287987411,1,1,1,4465
"Gene5025","Gene5025",0.0726434573728185,1,0.0726434573728185,1.71341338037264,1,1,2784
"Gene5026","Gene5026",2.05686068905506,1,2.05686068905506,1,1,1,2122
"Gene5027","Gene5027",0.0267262719093992,1,0.0267262719093992,1,1,1,4442
"Gene5028","Gene5028",0.767107448606392,1,0.767107448606392,1,0.845389580807833,1,9995
"Gene5029","Gene5029",0.101383968489499,1,0.101383968489499,1,1,1,2309
"Gene5030","Gene5030",3.25267660346796,1,3.25267660346796,1,1,2.75913004540631,1991
"Gene5031","Gene5031",0.0146991823881359,1,0.0146991823881359,1,1,1,2270
"Gene5032","Gene5032",0.000405465473833587,1,0.000405465473833587,1,1,1,5705
"Gene5033","Gene5033",4.77556654705886,1,4.77556654705886,1,1,1,1576
"Gene5034","Gene5034",0.679307429350193,1,0.679307429350193,1,1,1,1500
"Gene5035","Gene5035",0.00509966894109305,1,0.00509966894109305,1,1,1,2081
"Gene5036","Gene5036",1.45760377388278,1,1.45760377388278,1,1.02195737548085,1,3529
"Gene5037","Gene5037",5.65060888939156,1,5.65060888939156,1,1,1.16440767610397,4568
"Gene5038","Gene5038",2.11719210953276,1,2.11719210953276,1,1,1,1583
"Gene5039","Gene5039",0.0742222723197056,1,0.0742222723197056,1,1,1,6046
"Gene5040","Gene5040",0.394827170393342,1,0.394827170393342,1,0.664678952730596,1,1113
"Gene5041","Gene5041",4.96247687702872,1,4.96247687702872,1,1,1,4031
"Gene5042","Gene5042",0.149670448574501,1,0.149670448574501,1,1,1,1020
"Gene5043","Gene5043",6.53561122084655,1,6.53561122084655,1,1.46550825720478,1,4163
"Gene5044","Gene5044",0.871144797437644,1,0.871144797437644,0.49049309944753,1,1,7874
"Gene5045","Gene5045",1.43374434086778,1,1.43374434086778,1.25238007651736,1,1,4985
"Gene5046","Gene5046",7.58818650984527,1,7.58818650984527,1,1,1,2207
"Gene5047","Gene5047",0.179648996668055,1,0.179648996668055,0.680954425680623,1,1,1244
"Gene5048","Gene5048",0.747410960067397,1,0.747410960067397,1,1,1,1136
"Gene5049","Gene5049",0.802566988854509,1,0.802566988854509,1,1,1,6653
"Gene5050","Gene5050",9.98938590599796,1,9.98938590599796,1,1,1.15799065097326,3658
"Gene5051","Gene5051",0.02378969899089,1,0.02378969899089,1,1,1,1339
"Gene5052","Gene5052",0.191150344475828,40.6211747618943,41.2662555500051,1,1,1,1882
"Gene5053","Gene5053",0.186621067290999,1,0.186621067290999,1,1,1,1187
"Gene5054","Gene5054",1.58681269816208,85.0470464067435,86.3976281179848,1,1,1.86941717677198,1611
"Gene5055","Gene5055",1.92517092226496,52.6891778446662,53.5259034334305,1,1,1,7004
"Gene5056","Gene5056",1.76318864496988,1,1.76318864496988,1,1,0.92259799122216,4575
"Gene5057","Gene5057",0.739560040036266,1,0.739560040036266,1,1,1,1563
"Gene5058","Gene5058",0.221605912950206,1,0.221605912950206,1,1,1,3639
"Gene5059","Gene5059",3.23546228924191,1,3.23546228924191,1,1,1,8913
